Freq [GHz],S11_HFSS,S21_HFSS,S31_HFSS,S41_HFSS
4.394,-5.56626326,-6.554979237,-8.371751517,-6.079053894
4.395,-5.568600333,-6.554810088,-8.365224596,-6.080491531
4.396,-5.570935167,-6.554643094,-8.358715555,-6.081927841
4.397,-5.573267759,-6.554478238,-8.352224346,-6.083362823
4.398,-5.575598104,-6.554315499,-8.345750917,-6.084796473
4.399,-5.577926198,-6.55415486,-8.33929522,-6.086228789
4.4,-5.580252039,-6.553996302,-8.332857207,-6.087659769
4.401,-5.582575621,-6.553839807,-8.326436827,-6.08908941
4.402,-5.584896941,-6.553685355,-8.320034032,-6.09051771
4.403,-5.587215995,-6.55353293,-8.313648773,-6.091944667
4.404,-5.58953278,-6.553382513,-8.307281003,-6.093370278
4.405,-5.591847291,-6.553234085,-8.300930671,-6.094794541
4.406,-5.594159525,-6.55308763,-8.294597731,-6.096217453
4.407,-5.596469477,-6.552943129,-8.288282134,-6.097639012
4.408,-5.598777144,-6.552800565,-8.281983831,-6.099059216
4.409,-5.601082522,-6.552659919,-8.275702775,-6.100478063
4.41,-5.603385607,-6.552521175,-8.269438919,-6.10189555
4.411,-5.605686395,-6.552384316,-8.263192214,-6.103311675
4.412,-5.607984882,-6.552249323,-8.256962613,-6.104726436
4.413,-5.610281065,-6.55211618,-8.25075007,-6.10613983
4.414,-5.612574939,-6.551984869,-8.244554535,-6.107551856
4.415,-5.614866501,-6.551855375,-8.238375964,-6.108962511
4.416,-5.617155746,-6.551727679,-8.232214308,-6.110371793
4.417,-5.619442672,-6.551601765,-8.226069521,-6.1117797
4.418,-5.621727273,-6.551477616,-8.219941556,-6.11318623
4.419,-5.624009547,-6.551355216,-8.213830367,-6.11459138
4.42,-5.626289488,-6.551234548,-8.207735908,-6.115995149
4.421,-5.628567094,-6.551115596,-8.201658132,-6.117397535
4.422,-5.630842361,-6.550998344,-8.195596993,-6.118798534
4.423,-5.633115283,-6.550882774,-8.189552445,-6.120198146
4.424,-5.635385859,-6.550768873,-8.183524443,-6.121596369
4.425,-5.637654083,-6.550656622,-8.177512941,-6.122993199
4.426,-5.639919952,-6.550546006,-8.171517893,-6.124388636
4.427,-5.642183462,-6.550437011,-8.165539254,-6.125782677
4.428,-5.644444609,-6.550329618,-8.159576979,-6.127175321
4.429,-5.646703389,-6.550223814,-8.153631023,-6.128566564
4.43,-5.648959799,-6.550119583,-8.147701341,-6.129956406
4.431,-5.651213833,-6.550016909,-8.141787888,-6.131344845
4.432,-5.65346549,-6.549915776,-8.135890619,-6.132731878
4.433,-5.655714763,-6.54981617,-8.130009491,-6.134117504
4.434,-5.657961651,-6.549718075,-8.124144458,-6.13550172
4.435,-5.660206148,-6.549621477,-8.118295477,-6.136884525
4.436,-5.662448251,-6.54952636,-8.112462503,-6.138265918
4.437,-5.664687956,-6.549432709,-8.106645493,-6.139645895
4.438,-5.666925259,-6.54934051,-8.100844403,-6.141024456
4.439,-5.669160156,-6.549249748,-8.095059189,-6.142401598
4.44,-5.671392644,-6.549160408,-8.089289807,-6.14377732
4.441,-5.673622718,-6.549072476,-8.083536215,-6.145151621
4.442,-5.675850374,-6.548985937,-8.077798369,-6.146524497
4.443,-5.678075609,-6.548900777,-8.072076227,-6.147895948
4.444,-5.680298418,-6.548816981,-8.066369744,-6.149265971
4.445,-5.682518798,-6.548734536,-8.06067888,-6.150634566
4.446,-5.684736745,-6.548653428,-8.05500359,-6.152001729
4.447,-5.686952255,-6.548573641,-8.049343833,-6.153367461
4.448,-5.689165324,-6.548495164,-8.043699566,-6.154731758
4.449,-5.691375948,-6.54841798,-8.038070747,-6.156094619
4.45,-5.693584123,-6.548342078,-8.032457334,-6.157456043
4.451,-5.695789846,-6.548267443,-8.026859285,-6.158816029
4.452,-5.697993112,-6.548194062,-8.021276559,-6.160174573
4.453,-5.700193917,-6.54812192,-8.015709114,-6.161531675
4.454,-5.702392258,-6.548051006,-8.010156908,-6.162887333
4.455,-5.704588131,-6.547981305,-8.0046199,-6.164241546
4.456,-5.706781531,-6.547912804,-7.999098049,-6.165594312
4.457,-5.708972456,-6.54784549,-7.993591315,-6.166945629
4.458,-5.7111609,-6.547779351,-7.988099655,-6.168295497
4.459,-5.713346861,-6.547714372,-7.98262303,-6.169643912
4.46,-5.715530333,-6.547650542,-7.977161399,-6.170990875
4.461,-5.717711314,-6.547587846,-7.971714721,-6.172336383
4.462,-5.719889799,-6.547526274,-7.966282956,-6.173680434
4.463,-5.722065785,-6.547465811,-7.960866065,-6.175023028
4.464,-5.724239267,-6.547406446,-7.955464007,-6.176364164
4.465,-5.726410242,-6.547348166,-7.950076741,-6.177703838
4.466,-5.728578705,-6.547290958,-7.94470423,-6.179042051
4.467,-5.730744654,-6.54723481,-7.939346432,-6.180378801
4.468,-5.732908083,-6.54717971,-7.934003309,-6.181714086
4.469,-5.73506899,-6.547125647,-7.928674822,-6.183047904
4.47,-5.73722737,-6.547072606,-7.92336093,-6.184380256
4.471,-5.739383218,-6.547020578,-7.918061596,-6.185711138
4.472,-5.741536533,-6.546969549,-7.91277678,-6.187040551
4.473,-5.743687309,-6.546919509,-7.907506444,-6.188368491
4.474,-5.745835542,-6.546870444,-7.90225055,-6.189694959
4.475,-5.747981229,-6.546822344,-7.897009058,-6.191019953
4.476,-5.750124366,-6.546775197,-7.89178193,-6.192343472
4.477,-5.752264949,-6.546728992,-7.886569129,-6.193665514
4.478,-5.754402974,-6.546683716,-7.881370617,-6.194986078
4.479,-5.756538437,-6.546639359,-7.876186355,-6.196305163
4.48,-5.758671335,-6.546595909,-7.871016306,-6.197622767
4.481,-5.760801663,-6.546553356,-7.865860433,-6.19893889
4.482,-5.762929417,-6.546511687,-7.860718697,-6.20025353
4.483,-5.765054594,-6.546470893,-7.855591063,-6.201566685
4.484,-5.76717719,-6.546430961,-7.850477492,-6.202878356
4.485,-5.7692972,-6.546391881,-7.845377948,-6.20418854
4.486,-5.771414622,-6.546353643,-7.840292394,-6.205497237
4.487,-5.773529451,-6.546316235,-7.835220793,-6.206804445
4.488,-5.775641683,-6.546279647,-7.830163108,-6.208110163
4.489,-5.777751314,-6.546243868,-7.825119304,-6.20941439
4.49,-5.779858341,-6.546208888,-7.820089344,-6.210717125
4.491,-5.78196276,-6.546174696,-7.815073192,-6.212018367
4.492,-5.784064567,-6.546141281,-7.810070812,-6.213318115
4.493,-5.786163757,-6.546108635,-7.805082168,-6.214616367
4.494,-5.788260328,-6.546076745,-7.800107224,-6.215913123
4.495,-5.790354275,-6.546045603,-7.795145946,-6.217208382
4.496,-5.792445594,-6.546015198,-7.790198296,-6.218502142
4.497,-5.794534282,-6.54598552,-7.785264241,-6.219794403
4.498,-5.796620334,-6.54595656,-7.780343745,-6.221085164
4.499,-5.798703748,-6.545928306,-7.775436773,-6.222374423
4.5,-5.800784518,-6.54590075,-7.77054329,-6.22366218
4.501,-5.802862642,-6.545873882,-7.765663262,-6.224948433
4.502,-5.804938115,-6.545847692,-7.760796654,-6.226233183
4.503,-5.807010933,-6.545822171,-7.755943431,-6.227516427
4.504,-5.809081093,-6.545797308,-7.75110356,-6.228798164
4.505,-5.811148591,-6.545773096,-7.746277005,-6.230078395
4.506,-5.813213423,-6.545749523,-7.741463734,-6.231357118
4.507,-5.815275586,-6.545726582,-7.736663712,-6.232634333
4.508,-5.817335074,-6.545704263,-7.731876905,-6.233910037
4.509,-5.819391886,-6.545682556,-7.72710328,-6.235184231
4.51,-5.821446016,-6.545661453,-7.722342804,-6.236456914
4.511,-5.823497461,-6.545640944,-7.717595442,-6.237728084
4.512,-5.825546217,-6.545621021,-7.712861163,-6.238997742
4.513,-5.827592281,-6.545601675,-7.708139932,-6.240265886
4.514,-5.829635648,-6.545582897,-7.703431717,-6.241532515
4.515,-5.831676315,-6.545564678,-7.698736486,-6.242797629
4.516,-5.833714278,-6.54554701,-7.694054204,-6.244061226
4.517,-5.835749533,-6.545529884,-7.689384841,-6.245323307
4.518,-5.837782076,-6.545513292,-7.684728364,-6.24658387
4.519,-5.839811904,-6.545497224,-7.68008474,-6.247842915
4.52,-5.841839013,-6.545481674,-7.675453937,-6.249100441
4.521,-5.843863399,-6.545466631,-7.670835924,-6.250356447
4.522,-5.845885059,-6.545452089,-7.666230668,-6.251610933
4.523,-5.847903988,-6.545438039,-7.661638138,-6.252863898
4.524,-5.849920183,-6.545424472,-7.657058303,-6.254115341
4.525,-5.85193364,-6.545411382,-7.65249113,-6.255365261
4.526,-5.853944355,-6.545398759,-7.647936589,-6.256613659
4.527,-5.855952324,-6.545386596,-7.643394648,-6.257860533
4.528,-5.857957545,-6.545374886,-7.638865277,-6.259105883
4.529,-5.859960013,-6.545363619,-7.634348444,-6.260349708
4.53,-5.861959723,-6.54535279,-7.62984412,-6.261592007
4.531,-5.863956674,-6.545342389,-7.625352272,-6.262832781
4.532,-5.86595086,-6.545332409,-7.620872871,-6.264072028
4.533,-5.867942279,-6.545322844,-7.616405887,-6.265309748
4.534,-5.869930926,-6.545313685,-7.611951288,-6.266545941
4.535,-5.871916798,-6.545304925,-7.607509046,-6.267780605
4.536,-5.873899891,-6.545296556,-7.60307913,-6.269013741
4.537,-5.875880201,-6.545288572,-7.59866151,-6.270245348
4.538,-5.877857725,-6.545280966,-7.594256157,-6.271475426
4.539,-5.879832459,-6.545273729,-7.589863041,-6.272703973
4.54,-5.881804399,-6.545266856,-7.585482132,-6.27393099
4.541,-5.883773542,-6.545260338,-7.581113402,-6.275156476
4.542,-5.885739883,-6.54525417,-7.576756821,-6.276380431
4.543,-5.88770342,-6.545248344,-7.572412361,-6.277602855
4.544,-5.889664149,-6.545242854,-7.568079991,-6.278823746
4.545,-5.891622065,-6.545237692,-7.563759684,-6.280043105
4.546,-5.893577166,-6.545232853,-7.559451411,-6.281260931
4.547,-5.895529447,-6.545228329,-7.555155143,-6.282477224
4.548,-5.897478906,-6.545224113,-7.550870852,-6.283691983
4.549,-5.899425537,-6.545220201,-7.54659851,-6.284905209
4.55,-5.901369339,-6.545216584,-7.542338088,-6.286116901
4.551,-5.903310306,-6.545213256,-7.538089559,-6.287327058
4.552,-5.905248436,-6.545210212,-7.533852894,-6.28853568
4.553,-5.907183725,-6.545207446,-7.529628067,-6.289742768
4.554,-5.909116169,-6.54520495,-7.525415049,-6.29094832
4.555,-5.911045765,-6.545202718,-7.521213812,-6.292152338
4.556,-5.912972509,-6.545200746,-7.51702433,-6.293354819
4.557,-5.914896397,-6.545199026,-7.512846576,-6.294555764
4.558,-5.916817426,-6.545197553,-7.508680521,-6.295755174
4.559,-5.918735593,-6.54519632,-7.50452614,-6.296953047
4.56,-5.920650893,-6.545195323,-7.500383405,-6.298149384
4.561,-5.922563323,-6.545194555,-7.49625229,-6.299344184
4.562,-5.92447288,-6.545194011,-7.492132767,-6.300537448
4.563,-5.92637956,-6.545193685,-7.488024811,-6.301729175
4.564,-5.92828336,-6.545193571,-7.483928396,-6.302919365
4.565,-5.930184275,-6.545193664,-7.479843494,-6.304108017
4.566,-5.932082303,-6.545193959,-7.47577008,-6.305295133
4.567,-5.93397744,-6.545194449,-7.471708128,-6.306480712
4.568,-5.935869682,-6.54519513,-7.467657612,-6.307664753
4.569,-5.937759026,-6.545195997,-7.463618507,-6.308847257
4.57,-5.939645469,-6.545197044,-7.459590786,-6.310028223
4.571,-5.941529006,-6.545198266,-7.455574424,-6.311207653
4.572,-5.943409635,-6.545199658,-7.451569396,-6.312385545
4.573,-5.945287351,-6.545201215,-7.447575677,-6.313561899
4.574,-5.947162152,-6.545202931,-7.443593241,-6.314736716
4.575,-5.949034034,-6.545204803,-7.439622063,-6.315909997
4.576,-5.950902993,-6.545206825,-7.43566212,-6.317081739
4.577,-5.952769027,-6.545208992,-7.431713385,-6.318251945
4.578,-5.95463213,-6.5452113,-7.427775835,-6.319420614
4.579,-5.956492301,-6.545213743,-7.423849444,-6.320587745
4.58,-5.958349536,-6.545216318,-7.419934189,-6.32175334
4.581,-5.960203831,-6.545219019,-7.416030045,-6.322917398
4.582,-5.962055182,-6.545221843,-7.412136988,-6.32407992
4.583,-5.963903587,-6.545224784,-7.408254994,-6.325240905
4.584,-5.965749042,-6.545227838,-7.404384039,-6.326400354
4.585,-5.967591544,-6.545231002,-7.400524099,-6.327558267
4.586,-5.969431089,-6.54523427,-7.396675152,-6.328714644
4.587,-5.971267673,-6.545237638,-7.392837172,-6.329869486
4.588,-5.973101294,-6.545241102,-7.389010137,-6.331022792
4.589,-5.974931948,-6.545244659,-7.385194023,-6.332174563
4.59,-5.976759632,-6.545248303,-7.381388808,-6.333324799
4.591,-5.978584342,-6.545252031,-7.377594468,-6.3344735
4.592,-5.980406075,-6.54525584,-7.37381098,-6.335620667
4.593,-5.982224827,-6.545259724,-7.370038321,-6.3367663
4.594,-5.984040596,-6.545263681,-7.366276469,-6.3379104
4.595,-5.985853378,-6.545267706,-7.362525402,-6.339052966
4.596,-5.987663169,-6.545271796,-7.358785096,-6.340193999
4.597,-5.989469967,-6.545275947,-7.355055529,-6.341333499
4.598,-5.991273767,-6.545280155,-7.351336679,-6.342471467
4.599,-5.993074568,-6.545284417,-7.347628524,-6.343607903
4.6,-5.994872365,-6.545288729,-7.343931042,-6.344742808
4.601,-5.996667155,-6.545293088,-7.340244212,-6.345876182
4.602,-5.998458935,-6.545297491,-7.33656801,-6.347008025
4.603,-6.000247702,-6.545301933,-7.332902416,-6.348138338
4.604,-6.002033451,-6.545306413,-7.329247408,-6.349267122
4.605,-6.003816182,-6.545310925,-7.325602965,-6.350394376
4.606,-6.005595889,-6.545315468,-7.321969065,-6.351520101
4.607,-6.007372569,-6.545320039,-7.318345687,-6.352644299
4.608,-6.00914622,-6.545324633,-7.31473281,-6.353766969
4.609,-6.010916839,-6.545329248,-7.311130414,-6.354888112
4.61,-6.012684421,-6.545333882,-7.307538476,-6.356007728
4.611,-6.014448964,-6.54533853,-7.303956977,-6.357125818
4.612,-6.016210465,-6.545343191,-7.300385896,-6.358242383
4.613,-6.01796892,-6.545347861,-7.296825212,-6.359357424
4.614,-6.019724326,-6.545352538,-7.293274905,-6.36047094
4.615,-6.021476681,-6.545357219,-7.289734954,-6.361582933
4.616,-6.02322598,-6.545361901,-7.28620534,-6.362693403
4.617,-6.024972222,-6.545366581,-7.282686043,-6.363802351
4.618,-6.026715402,-6.545371258,-7.279177042,-6.364909777
4.619,-6.028455517,-6.545375928,-7.275678317,-6.366015683
4.62,-6.030192565,-6.54538059,-7.272189849,-6.367120069
4.621,-6.031926542,-6.54538524,-7.268711619,-6.368222936
4.622,-6.033657446,-6.545389876,-7.265243606,-6.369324284
4.623,-6.035385272,-6.545394497,-7.261785791,-6.370424115
4.624,-6.037110019,-6.545399099,-7.258338156,-6.371522429
4.625,-6.038831682,-6.545403681,-7.25490068,-6.372619226
4.626,-6.04055026,-6.54540824,-7.251473345,-6.373714509
4.627,-6.042265748,-6.545412775,-7.248056132,-6.374808277
4.628,-6.043978144,-6.545417283,-7.244649022,-6.375900531
4.629,-6.045687444,-6.545421762,-7.241251996,-6.376991273
4.63,-6.047393647,-6.545426211,-7.237865036,-6.378080502
4.631,-6.049096748,-6.545430627,-7.234488123,-6.379168221
4.632,-6.050796744,-6.545435009,-7.231121238,-6.38025443
4.633,-6.052493634,-6.545439355,-7.227764364,-6.38133913
4.634,-6.054187413,-6.545443663,-7.224417482,-6.382422322
4.635,-6.055878078,-6.545447931,-7.221080573,-6.383504007
4.636,-6.057565628,-6.545452158,-7.217753621,-6.384584185
4.637,-6.059250058,-6.545456342,-7.214436607,-6.385662858
4.638,-6.060931366,-6.545460482,-7.211129514,-6.386740028
4.639,-6.062609548,-6.545464575,-7.207832323,-6.387815694
4.64,-6.064284603,-6.545468622,-7.204545018,-6.388889858
4.641,-6.065956526,-6.54547262,-7.20126758,-6.389962522
4.642,-6.067625315,-6.545476568,-7.197999992,-6.391033685
4.643,-6.069290968,-6.545480464,-7.194742238,-6.39210335
4.644,-6.070953481,-6.545484308,-7.1914943,-6.393171517
4.645,-6.072612851,-6.545488098,-7.18825616,-6.394238187
4.646,-6.074269075,-6.545491834,-7.185027803,-6.395303363
4.647,-6.075922151,-6.545495513,-7.181809211,-6.396367044
4.648,-6.077572076,-6.545499135,-7.178600367,-6.397429232
4.649,-6.079218846,-6.545502699,-7.175401256,-6.398489929
4.65,-6.080862459,-6.545506204,-7.172211859,-6.399549135
4.651,-6.082502913,-6.545509649,-7.169032162,-6.400606852
4.652,-6.084140204,-6.545513034,-7.165862147,-6.401663081
4.653,-6.085774329,-6.545516356,-7.162701799,-6.402717823
4.654,-6.087405286,-6.545519617,-7.159551101,-6.40377108
4.655,-6.089033071,-6.545522814,-7.156410038,-6.404822852
4.656,-6.090657683,-6.545525948,-7.153278593,-6.405873143
4.657,-6.092279118,-6.545529017,-7.150156751,-6.406921951
4.658,-6.093897374,-6.545532021,-7.147044496,-6.40796928
4.659,-6.095512447,-6.54553496,-7.143941813,-6.40901513
4.66,-6.097124336,-6.545537833,-7.140848685,-6.410059503
4.661,-6.098733037,-6.54554064,-7.137765098,-6.4111024
4.662,-6.100338547,-6.54554338,-7.134691036,-6.412143822
4.663,-6.101940864,-6.545546053,-7.131626485,-6.413183772
4.664,-6.103539985,-6.545548659,-7.128571428,-6.414222251
4.665,-6.105135907,-6.545551197,-7.125525852,-6.415259259
4.666,-6.106728628,-6.545553667,-7.12248974,-6.4162948
4.667,-6.108318145,-6.54555607,-7.11946308,-6.417328873
4.668,-6.109904456,-6.545558404,-7.116445855,-6.418361481
4.669,-6.111487557,-6.545560671,-7.113438051,-6.419392626
4.67,-6.113067446,-6.545562869,-7.110439654,-6.420422308
4.671,-6.114644121,-6.545565,-7.107450649,-6.42145053
4.672,-6.116217578,-6.545567063,-7.104471022,-6.422477293
4.673,-6.117787815,-6.545569057,-7.101500759,-6.423502599
4.674,-6.11935483,-6.545570985,-7.098539846,-6.424526449
4.675,-6.12091862,-6.545572845,-7.095588268,-6.425548845
4.676,-6.122479182,-6.545574638,-7.092646013,-6.42656979
4.677,-6.124036514,-6.545576364,-7.089713065,-6.427589284
4.678,-6.125590612,-6.545578024,-7.086789412,-6.428607329
4.679,-6.127141476,-6.545579618,-7.08387504,-6.429623927
4.68,-6.128689101,-6.545581146,-7.080969935,-6.43063908
4.681,-6.130233486,-6.54558261,-7.078074084,-6.43165279
4.682,-6.131774628,-6.545584009,-7.075187473,-6.432665059
4.683,-6.133312524,-6.545585344,-7.07231009,-6.433675887
4.684,-6.134847172,-6.545586616,-7.069441921,-6.434685278
4.685,-6.136378569,-6.545587825,-7.066582954,-6.435693233
4.686,-6.137906713,-6.545588973,-7.063733174,-6.436699754
4.687,-6.139431602,-6.545590059,-7.060892571,-6.437704843
4.688,-6.140953232,-6.545591086,-7.05806113,-6.438708502
4.689,-6.142471602,-6.545592053,-7.055238839,-6.439710733
4.69,-6.143986709,-6.545592961,-7.052425685,-6.440711537
4.691,-6.145498551,-6.545593812,-7.049621657,-6.441710917
4.692,-6.147007124,-6.545594607,-7.046826742,-6.442708875
4.693,-6.148512427,-6.545595347,-7.044040927,-6.443705413
4.694,-6.150014458,-6.545596031,-7.0412642,-6.444700533
4.695,-6.151513213,-6.545596663,-7.03849655,-6.445694236
4.696,-6.153008691,-6.545597243,-7.035737964,-6.446686526
4.697,-6.154500889,-6.545597772,-7.03298843,-6.447677404
4.698,-6.155989804,-6.545598251,-7.030247937,-6.448666872
4.699,-6.157475435,-6.545598683,-7.027516472,-6.449654933
4.7,-6.158957779,-6.545599067,-7.024794025,-6.450641589
4.701,-6.160436833,-6.545599406,-7.022080584,-6.451626841
4.702,-6.161912596,-6.545599701,-7.019376137,-6.452610692
4.703,-6.163385064,-6.545599953,-7.016680673,-6.453593145
4.704,-6.164854237,-6.545600164,-7.01399418,-6.454574202
4.705,-6.16632011,-6.545600336,-7.011316649,-6.455553864
4.706,-6.167782683,-6.54560047,-7.008648066,-6.456532134
4.707,-6.169241952,-6.545600568,-7.005988423,-6.457509015
4.708,-6.170697916,-6.545600631,-7.003337707,-6.458484509
4.709,-6.172150572,-6.545600662,-7.000695907,-6.459458618
4.71,-6.173599918,-6.545600661,-6.998063014,-6.460431345
4.711,-6.175045952,-6.545600632,-6.995439016,-6.461402692
4.712,-6.176488671,-6.545600575,-6.992823904,-6.462372661
4.713,-6.177928074,-6.545600493,-6.990217666,-6.463341255
4.714,-6.179364157,-6.545600387,-6.987620292,-6.464308477
4.715,-6.18079692,-6.54560026,-6.985031772,-6.465274328
4.716,-6.182226359,-6.545600114,-6.982452096,-6.466238812
4.717,-6.183652472,-6.545599951,-6.979881253,-6.467201931
4.718,-6.185075258,-6.545599772,-6.977319234,-6.468163687
4.719,-6.186494714,-6.545599581,-6.974766029,-6.469124083
4.72,-6.187910838,-6.545599379,-6.972221628,-6.470083122
4.721,-6.189323627,-6.545599168,-6.969686021,-6.471040807
4.722,-6.190733081,-6.545598951,-6.967159199,-6.471997139
4.723,-6.192139195,-6.54559873,-6.964641152,-6.472952122
4.724,-6.19354197,-6.545598508,-6.96213187,-6.473905758
4.725,-6.194941402,-6.545598287,-6.959631345,-6.47485805
4.726,-6.196337489,-6.545598069,-6.957139566,-6.475809001
4.727,-6.197730229,-6.545597857,-6.954656525,-6.476758613
4.728,-6.19911962,-6.545597654,-6.952182212,-6.47770689
4.729,-6.20050566,-6.545597461,-6.949716619,-6.478653833
4.73,-6.201888348,-6.545597283,-6.947259737,-6.479599447
4.731,-6.20326768,-6.54559712,-6.944811556,-6.480543733
4.732,-6.204643655,-6.545596977,-6.942372068,-6.481486695
4.733,-6.206016271,-6.545596856,-6.939941264,-6.482428335
4.734,-6.207385526,-6.545596759,-6.937519135,-6.483368657
4.735,-6.208751418,-6.54559669,-6.935105674,-6.484307663
4.736,-6.210113945,-6.545596651,-6.932700871,-6.485245356
4.737,-6.211473104,-6.545596645,-6.930304718,-6.48618174
4.738,-6.212828895,-6.545596676,-6.927917207,-6.487116817
4.739,-6.214181314,-6.545596745,-6.92553833,-6.48805059
4.74,-6.215530361,-6.545596857,-6.923168078,-6.488983062
4.741,-6.216876033,-6.545597015,-6.920806444,-6.489914237
