Freq [GHz],"SimuldB(S(2,1)) []",Meausre_S21 Log Mag(dB),,,,,"dB(S(1,1)) []"
3.494,-0.080767098,-0.17498992,,,,,-44.87714243
3.495,-0.080757801,-0.16336872,,,,,-44.87594989
3.496,-0.080748505,-0.15052557,,,,,-44.87477502
3.497,-0.08073921,-0.12335287,,,,,-44.87361782
3.498,-0.080729914,-0.14430232,,,,,-44.8724783
3.499,-0.08072062,-0.18795833,,,,,-44.87135647
3.5,-0.080711326,-0.18214737,,,,,-44.87025233
3.501,-0.080702032,-0.1411203,,,,,-44.86916589
3.502,-0.080692739,-0.14841102,,,,,-44.86809716
3.503,-0.080683446,-0.13697504,,,,,-44.86704613
3.504,-0.080674154,-0.10900817,,,,,-44.86601283
3.505,-0.080664862,-0.1524692,,,,,-44.86499725
3.506,-0.080655571,-0.13563332,,,,,-44.86399941
3.507,-0.080646281,-0.17117338,,,,,-44.8630193
3.508,-0.080636991,-0.14015019,,,,,-44.86205693
3.509,-0.080627701,-0.15303175,,,,,-44.86111232
3.51,-0.080618412,-0.13374935,,,,,-44.86018546
3.511,-0.080609124,-0.15253106,,,,,-44.85927637
3.512,-0.080599837,-0.17148232,,,,,-44.85838505
3.513,-0.08059055,-0.17204508,,,,,-44.85751151
3.514,-0.080581263,-0.14571318,,,,,-44.85665575
3.515,-0.080571977,-0.1470015,,,,,-44.85581779
3.516,-0.080562692,-0.14691523,,,,,-44.85499762
3.517,-0.080553408,-0.16172928,,,,,-44.85419526
3.518,-0.080544124,-0.16050883,,,,,-44.85341072
3.519,-0.080534841,-0.15681644,,,,,-44.85264399
3.52,-0.080525558,-0.16320898,,,,,-44.85189509
3.521,-0.080516277,-0.16651417,,,,,-44.85116403
3.522,-0.080506996,-0.16062859,,,,,-44.85045081
3.523,-0.080497715,-0.1548855,,,,,-44.84975544
3.524,-0.080488436,-0.13114186,,,,,-44.84907793
3.525,-0.080479157,-0.11119632,,,,,-44.84841829
3.526,-0.080469879,-0.14976037,,,,,-44.84777652
3.527,-0.080460601,-0.15626669,,,,,-44.84715263
3.528,-0.080451325,-0.16546056,,,,,-44.84654662
3.529,-0.080442049,-0.17533493,,,,,-44.84595852
3.53,-0.080432774,-0.15862724,,,,,-44.84538832
3.531,-0.080423499,-0.16423093,,,,,-44.84483603
3.532,-0.080414226,-0.14952773,,,,,-44.84430166
3.533,-0.080404953,-0.17016955,,,,,-44.84378522
3.534,-0.080395681,-0.193976,,,,,-44.84328672
3.535,-0.08038641,-0.14429197,,,,,-44.84280616
3.536,-0.08037714,-0.15330756,,,,,-44.84234356
3.537,-0.080367871,-0.17243654,,,,,-44.84189892
3.538,-0.080358602,-0.17555076,,,,,-44.84147225
3.539,-0.080349335,-0.14931901,,,,,-44.84106356
3.54,-0.080340068,-0.12028648,,,,,-44.84067286
3.541,-0.080330802,-0.17318369,,,,,-44.84030015
3.542,-0.080321537,-0.19499415,,,,,-44.83994545
3.543,-0.080312273,-0.16625082,,,,,-44.83960876
3.544,-0.08030301,-0.18376625,,,,,-44.8392901
3.545,-0.080293748,-0.17325796,,,,,-44.83898946
3.546,-0.080284487,-0.175128,,,,,-44.83870687
3.547,-0.080275226,-0.16621178,,,,,-44.83844233
3.548,-0.080265967,-0.15909569,,,,,-44.83819584
3.549,-0.080256709,-0.14193639,,,,,-44.83796743
3.55,-0.080247451,-0.16444594,,,,,-44.83775709
3.551,-0.080238195,-0.15476583,,,,,-44.83756483
3.552,-0.08022894,-0.17243135,,,,,-44.83739068
3.553,-0.080219685,-0.16943334,,,,,-44.83723463
3.554,-0.080210432,-0.18024215,,,,,-44.83709669
3.555,-0.08020118,-0.15117286,,,,,-44.83697688
3.556,-0.080191928,-0.17746486,,,,,-44.83687521
3.557,-0.080182678,-0.14970125,,,,,-44.83679168
3.558,-0.080173429,-0.17519344,,,,,-44.8367263
3.559,-0.080164181,-0.16951425,,,,,-44.83667909
3.56,-0.080154934,-0.17470101,,,,,-44.83665005
3.561,-0.080145688,-0.17708136,,,,,-44.83663919
3.562,-0.080136443,-0.15103881,,,,,-44.83664653
3.563,-0.0801272,-0.15263954,,,,,-44.83667208
3.564,-0.080117957,-0.16269425,,,,,-44.83671584
3.565,-0.080108716,-0.19615825,,,,,-44.83677782
3.566,-0.080099475,-0.15808506,,,,,-44.83685804
3.567,-0.080090236,-0.1656564,,,,,-44.83695651
3.568,-0.080080998,-0.1448846,,,,,-44.83707323
3.569,-0.080071761,-0.16521552,,,,,-44.83720822
3.57,-0.080062526,-0.15359949,,,,,-44.83736149
3.571,-0.080053291,-0.16624062,,,,,-44.83753304
3.572,-0.080044058,-0.18980449,,,,,-44.8377229
3.573,-0.080034826,-0.16523378,,,,,-44.83793107
3.574,-0.080025595,-0.1728933,,,,,-44.83815756
3.575,-0.080016366,-0.16797285,,,,,-44.83840238
3.576,-0.080007137,-0.15830146,,,,,-44.83866554
3.577,-0.07999791,-0.15107775,,,,,-44.83894707
3.578,-0.079988684,-0.17408139,,,,,-44.83924695
3.579,-0.07997946,-0.17831247,,,,,-44.83956522
3.58,-0.079970237,-0.18396685,,,,,-44.83990188
3.581,-0.079961015,-0.18618117,,,,,-44.84025693
3.582,-0.079951794,-0.1883702,,,,,-44.8406304
3.583,-0.079942574,-0.14210193,,,,,-44.8410223
3.584,-0.079933356,-0.18007261,,,,,-44.84143263
3.585,-0.07992414,-0.13828938,,,,,-44.84186141
3.586,-0.079914924,-0.1490076,,,,,-44.84230864
3.587,-0.07990571,-0.19077328,,,,,-44.84277436
3.588,-0.079896498,-0.17714226,,,,,-44.84325855
3.589,-0.079887286,-0.18509835,,,,,-44.84376124
3.59,-0.079878076,-0.15552692,,,,,-44.84428244
3.591,-0.079868868,-0.16175345,,,,,-44.84482217
3.592,-0.079859661,-0.15926863,,,,,-44.84538042
3.593,-0.079850455,-0.15287414,,,,,-44.84595722
3.594,-0.079841251,-0.15934505,,,,,-44.84655259
3.595,-0.079832048,-0.20939073,,,,,-44.84716652
3.596,-0.079822846,-0.16028941,,,,,-44.84779904
3.597,-0.079813646,-0.17695095,,,,,-44.84845015
3.598,-0.079804448,-0.1599915,,,,,-44.84911987
3.599,-0.079795251,-0.18042217,,,,,-44.84980822
3.6,-0.079786055,-0.16459799,,,,,-44.8505152
3.601,-0.079776861,-0.15839532,,,,,-44.85124084
3.602,-0.079767669,-0.16910601,,,,,-44.85198513
3.603,-0.079758477,-0.14934096,,,,,-44.8527481
3.604,-0.079749288,-0.19097123,,,,,-44.85352977
3.605,-0.0797401,-0.15169707,,,,,-44.85433013
3.606,-0.079730913,-0.1563464,,,,,-44.85514921
3.607,-0.079721728,-0.17691988,,,,,-44.85598702
3.608,-0.079712545,-0.16906209,,,,,-44.85684358
3.609,-0.079703363,-0.15804005,,,,,-44.85771889
3.61,-0.079694183,-0.20371871,,,,,-44.85861298
3.611,-0.079685004,-0.16078427,,,,,-44.85952585
3.612,-0.079675827,-0.1535794,,,,,-44.86045753
3.613,-0.079666652,-0.1656792,,,,,-44.86140801
3.614,-0.079657478,-0.16441323,,,,,-44.86237733
3.615,-0.079648306,-0.17214468,,,,,-44.86336549
3.616,-0.079639135,-0.14274035,,,,,-44.8643725
3.617,-0.079629966,-0.1659748,,,,,-44.86539839
3.618,-0.079620799,-0.19661322,,,,,-44.86644317
3.619,-0.079611633,-0.17694418,,,,,-44.86750685
3.62,-0.07960247,-0.16676089,,,,,-44.86858944
3.621,-0.079593307,-0.12875547,,,,,-44.86969097
3.622,-0.079584147,-0.18231989,,,,,-44.87081144
3.623,-0.079574988,-0.15527971,,,,,-44.87195088
3.624,-0.079565831,-0.18141423,,,,,-44.87310929
3.625,-0.079556675,-0.16628943,,,,,-44.87428669
3.626,-0.079547522,-0.18338883,,,,,-44.8754831
3.627,-0.07953837,-0.16839258,,,,,-44.87669854
3.628,-0.07952922,-0.15738051,,,,,-44.87793301
3.629,-0.079520071,-0.16346028,,,,,-44.87918654
3.63,-0.079510925,-0.16958533,,,,,-44.88045913
3.631,-0.07950178,-0.1773773,,,,,-44.88175082
3.632,-0.079492637,-0.15291908,,,,,-44.8830616
3.633,-0.079483496,-0.17457454,,,,,-44.88439151
3.634,-0.079474356,-0.17267556,,,,,-44.88574054
3.635,-0.079465219,-0.16031215,,,,,-44.88710873
3.636,-0.079456083,-0.16140546,,,,,-44.88849609
3.637,-0.079446949,-0.16003196,,,,,-44.88990262
3.638,-0.079437817,-0.18691002,,,,,-44.89132836
3.639,-0.079428687,-0.14166561,,,,,-44.89277332
3.64,-0.079419559,-0.1413864,,,,,-44.8942375
3.641,-0.079410432,-0.1544394,,,,,-44.89572094
3.642,-0.079401308,-0.16503558,,,,,-44.89722364
3.643,-0.079392185,-0.15526512,,,,,-44.89874563
3.644,-0.079383064,-0.14910926,,,,,-44.90028692
3.645,-0.079373945,-0.1741768,,,,,-44.90184753
3.646,-0.079364828,-0.15838076,,,,,-44.90342747
3.647,-0.079355714,-0.15025668,,,,,-44.90502676
3.648,-0.079346601,-0.15056659,,,,,-44.90664543
3.649,-0.07933749,-0.16860984,,,,,-44.90828348
3.65,-0.07932838,-0.15489058,,,,,-44.90994094
3.651,-0.079319273,-0.18257581,,,,,-44.91161782
3.652,-0.079310168,-0.14022423,,,,,-44.91331414
3.653,-0.079301065,-0.1451197,,,,,-44.91502993
3.654,-0.079291964,-0.16065398,,,,,-44.91676519
3.655,-0.079282865,-0.1668478,,,,,-44.91851994
3.656,-0.079273768,-0.17191204,,,,,-44.92029421
3.657,-0.079264673,-0.15190029,,,,,-44.92208802
3.658,-0.07925558,-0.14632058,,,,,-44.92390137
3.659,-0.079246489,-0.14233437,,,,,-44.92573429
3.66,-0.0792374,-0.16334276,,,,,-44.9275868
3.661,-0.079228314,-0.13585505,,,,,-44.92945892
3.662,-0.079219229,-0.17297871,,,,,-44.93135067
3.663,-0.079210146,-0.15799856,,,,,-44.93326205
3.664,-0.079201066,-0.18593128,,,,,-44.93519311
3.665,-0.079191988,-0.14282146,,,,,-44.93714384
3.666,-0.079182911,-0.16376477,,,,,-44.93911428
3.667,-0.079173837,-0.12512873,,,,,-44.94110445
3.668,-0.079164765,-0.18833104,,,,,-44.94311435
3.669,-0.079155696,-0.17530532,,,,,-44.94514402
3.67,-0.079146628,-0.15320876,,,,,-44.94719346
3.671,-0.079137562,-0.1485481,,,,,-44.94926271
3.672,-0.079128499,-0.16989732,,,,,-44.95135178
3.673,-0.079119438,-0.13680932,,,,,-44.95346069
3.674,-0.079110379,-0.15084654,,,,,-44.95558946
3.675,-0.079101322,-0.17010216,,,,,-44.95773811
3.676,-0.079092268,-0.17751086,,,,,-44.95990667
3.677,-0.079083216,-0.14598267,,,,,-44.96209515
3.678,-0.079074166,-0.18596308,,,,,-44.96430357
3.679,-0.079065118,-0.16257472,,,,,-44.96653196
3.68,-0.079056073,-0.15514991,,,,,-44.96878033
3.681,-0.079047029,-0.1759064,,,,,-44.9710487
3.682,-0.079037988,-0.1299416,,,,,-44.97333711
3.683,-0.07902895,-0.17229688,,,,,-44.97564556
3.684,-0.079019913,-0.12681955,,,,,-44.97797408
3.685,-0.079010879,-0.15760599,,,,,-44.9803227
3.686,-0.079001848,-0.15689528,,,,,-44.98269142
3.687,-0.078992818,-0.1591741,,,,,-44.98508028
3.688,-0.078983791,-0.16841796,,,,,-44.9874893
3.689,-0.078974766,-0.15716353,,,,,-44.9899185
3.69,-0.078965744,-0.13226436,,,,,-44.99236789
3.691,-0.078956724,-0.15325238,,,,,-44.99483751
3.692,-0.078947706,-0.13387604,,,,,-44.99732737
3.693,-0.078938691,-0.16769132,,,,,-44.9998375
3.694,-0.078929678,-0.11217499,,,,,-45.00236791
3.695,-0.078920668,-0.13381292,,,,,-45.00491864
3.696,-0.078911659,-0.13982064,,,,,-45.00748971
3.697,-0.078902654,-0.14910358,,,,,-45.01008113
3.698,-0.078893651,-0.12697133,,,,,-45.01269293
3.699,-0.07888465,-0.17121612,,,,,-45.01532513
3.7,-0.078875651,-0.14392832,,,,,-45.01797776
3.701,-0.078866656,-0.15610507,,,,,-45.02065084
3.702,-0.078857662,-0.17751068,,,,,-45.02334439
3.703,-0.078848671,-0.15885225,,,,,-45.02605844
3.704,-0.078839683,-0.16427475,,,,,-45.02879301
3.705,-0.078830697,-0.13043849,,,,,-45.03154813
3.706,-0.078821713,-0.15250205,,,,,-45.03432381
3.707,-0.078812732,-0.14366895,,,,,-45.03712009
3.708,-0.078803754,-0.1007768,,,,,-45.03993698
3.709,-0.078794778,-0.13024832,,,,,-45.04277451
3.71,-0.078785804,-0.16880508,,,,,-45.0456327
3.711,-0.078776834,-0.12481946,,,,,-45.04851159
3.712,-0.078767865,-0.13517946,,,,,-45.05141119
3.713,-0.078758899,-0.13700572,,,,,-45.05433152
3.714,-0.078749936,-0.16884254,,,,,-45.05727263
3.715,-0.078740976,-0.15562862,,,,,-45.06023452
3.716,-0.078732018,-0.12819062,,,,,-45.06321722
3.717,-0.078723062,-0.14546144,,,,,-45.06622076
3.718,-0.07871411,-0.153649,,,,,-45.06924517
3.719,-0.07870516,-0.16044818,,,,,-45.07229047
3.72,-0.078696212,-0.16350304,,,,,-45.07535668
3.721,-0.078687267,-0.16196974,,,,,-45.07844383
3.722,-0.078678325,-0.16627401,,,,,-45.08155196
3.723,-0.078669385,-0.15411685,,,,,-45.08468107
3.724,-0.078660448,-0.14363532,,,,,-45.0878312
3.725,-0.078651514,-0.14828975,,,,,-45.09100238
3.726,-0.078642583,-0.14820606,,,,,-45.09419463
3.727,-0.078633654,-0.14275375,,,,,-45.09740798
3.728,-0.078624728,-0.14797355,,,,,-45.10064246
3.729,-0.078615804,-0.14840806,,,,,-45.10389809
3.73,-0.078606884,-0.14599939,,,,,-45.10717489
3.731,-0.078597966,-0.17262977,,,,,-45.11047291
3.732,-0.07858905,-0.1389268,,,,,-45.11379215
3.733,-0.078580138,-0.16033266,,,,,-45.11713266
3.734,-0.078571228,-0.14013331,,,,,-45.12049445
3.735,-0.078562321,-0.12577966,,,,,-45.12387756
3.736,-0.078553417,-0.18716447,,,,,-45.12728202
3.737,-0.078544515,-0.13926251,,,,,-45.13070784
3.738,-0.078535617,-0.17583363,,,,,-45.13415507
3.739,-0.078526721,-0.16329308,,,,,-45.13762372
3.74,-0.078517828,-0.12820713,,,,,-45.14111383
3.741,-0.078508938,-0.11793567,,,,,-45.14462542
3.742,-0.07850005,-0.15729742,,,,,-45.14815852
3.743,-0.078491166,-0.15056953,,,,,-45.15171317
3.744,-0.078482284,-0.15590777,,,,,-45.15528939
3.745,-0.078473405,-0.15327065,,,,,-45.1588872
3.746,-0.078464529,-0.13874279,,,,,-45.16250664
3.747,-0.078455656,-0.15569514,,,,,-45.16614775
3.748,-0.078446786,-0.14682943,,,,,-45.16981053
3.749,-0.078437919,-0.13479333,,,,,-45.17349504
3.75,-0.078429054,-0.15034576,,,,,-45.17720129
3.751,-0.078420193,-0.12268519,,,,,-45.18092932
3.752,-0.078411334,-0.13962671,,,,,-45.18467915
3.753,-0.078402478,-0.13681045,,,,,-45.18845082
3.754,-0.078393626,-0.1438072,,,,,-45.19224435
3.755,-0.078384776,-0.14581132,,,,,-45.19605978
3.756,-0.078375929,-0.14224434,,,,,-45.19989714
3.757,-0.078367085,-0.11467344,,,,,-45.20375645
3.758,-0.078358244,-0.12319806,,,,,-45.20763776
3.759,-0.078349406,-0.16019417,,,,,-45.21154108
3.76,-0.078340571,-0.15262726,,,,,-45.21546646
3.761,-0.078331739,-0.15282516,,,,,-45.21941391
3.762,-0.07832291,-0.12516582,,,,,-45.22338348
3.763,-0.078314084,-0.12970522,,,,,-45.2273752
3.764,-0.078305261,-0.12204134,,,,,-45.23138909
3.765,-0.078296441,-0.13729091,,,,,-45.23542518
3.766,-0.078287624,-0.14495449,,,,,-45.23948352
3.767,-0.078278811,-0.17389627,,,,,-45.24356413
3.768,-0.07827,-0.15116009,,,,,-45.24766705
3.769,-0.078261192,-0.14704517,,,,,-45.2517923
3.77,-0.078252387,-0.13584748,,,,,-45.25593993
3.771,-0.078243586,-0.15868099,,,,,-45.26010995
3.772,-0.078234787,-0.13748677,,,,,-45.26430241
3.773,-0.078225992,-0.15173028,,,,,-45.26851734
3.774,-0.0782172,-0.11932306,,,,,-45.27275477
3.775,-0.07820841,-0.12528726,,,,,-45.27701473
3.776,-0.078199624,-0.14609611,,,,,-45.28129727
3.777,-0.078190841,-0.14469844,,,,,-45.2856024
3.778,-0.078182062,-0.14714473,,,,,-45.28993017
3.779,-0.078173285,-0.15555489,,,,,-45.29428061
3.78,-0.078164511,-0.16372475,,,,,-45.29865376
3.781,-0.078155741,-0.13902852,,,,,-45.30304964
3.782,-0.078146974,-0.14410347,,,,,-45.30746829
3.783,-0.07813821,-0.12903917,,,,,-45.31190975
3.784,-0.078129449,-0.15057775,,,,,-45.31637406
3.785,-0.078120692,-0.14244042,,,,,-45.32086124
3.786,-0.078111937,-0.13141711,,,,,-45.32537133
3.787,-0.078103186,-0.12798859,,,,,-45.32990437
3.788,-0.078094438,-0.13446224,,,,,-45.33446039
3.789,-0.078085693,-0.13790788,,,,,-45.33903943
3.79,-0.078076952,-0.12155198,,,,,-45.34364152
3.791,-0.078068214,-0.1404743,,,,,-45.3482667
3.792,-0.078059479,-0.13904321,,,,,-45.35291501
3.793,-0.078050747,-0.1331767,,,,,-45.35758648
3.794,-0.078042018,-0.15126513,,,,,-45.36228114
3.795,-0.078033293,-0.15421201,,,,,-45.36699904
3.796,-0.078024571,-0.15538824,,,,,-45.37174022
3.797,-0.078015853,-0.12494785,,,,,-45.3765047
3.798,-0.078007138,-0.14458121,,,,,-45.38129252
3.799,-0.077998426,-0.12661284,,,,,-45.38610373
3.8,-0.077989717,-0.1497494,,,,,-45.39093835
3.801,-0.077981012,-0.14866245,,,,,-45.39579643
3.802,-0.07797231,-0.13108774,,,,,-45.40067801
3.803,-0.077963611,-0.13283204,,,,,-45.40558312
3.804,-0.077954916,-0.11107133,,,,,-45.4105118
3.805,-0.077946224,-0.14230366,,,,,-45.41546409
3.806,-0.077937535,-0.12428311,,,,,-45.42044002
3.807,-0.07792885,-0.14848174,,,,,-45.42543964
3.808,-0.077920168,-0.16230705,,,,,-45.43046298
3.809,-0.07791149,-0.086601853,,,,,-45.43551009
3.81,-0.077902815,-0.096477158,,,,,-45.440581
3.811,-0.077894143,-0.12656385,,,,,-45.44567575
3.812,-0.077885475,-0.16074507,,,,,-45.45079438
3.813,-0.07787681,-0.14263086,,,,,-45.45593692
3.814,-0.077868149,-0.16125961,,,,,-45.46110343
3.815,-0.077859491,-0.13337925,,,,,-45.46629394
3.816,-0.077850836,-0.10999276,,,,,-45.47150849
3.817,-0.077842185,-0.13566104,,,,,-45.47674711
3.818,-0.077833538,-0.10911234,,,,,-45.48200986
3.819,-0.077824894,-0.1269384,,,,,-45.48729676
3.82,-0.077816253,-0.11541073,,,,,-45.49260787
3.821,-0.077807616,-0.095523737,,,,,-45.49794322
3.822,-0.077798982,-0.1204092,,,,,-45.50330285
3.823,-0.077790352,-0.15246321,,,,,-45.50868681
3.824,-0.077781725,-0.1428059,,,,,-45.51409513
3.825,-0.077773102,-0.14214373,,,,,-45.51952787
3.826,-0.077764483,-0.13777556,,,,,-45.52498505
3.827,-0.077755867,-0.12010755,,,,,-45.53046672
3.828,-0.077747254,-0.11875697,,,,,-45.53597292
3.829,-0.077738645,-0.10962698,,,,,-45.5415037
3.83,-0.07773004,-0.13793275,,,,,-45.5470591
3.831,-0.077721438,-0.13219127,,,,,-45.55263916
3.832,-0.077712839,-0.12465287,,,,,-45.55824392
3.833,-0.077704245,-0.137015,,,,,-45.56387343
3.834,-0.077695654,-0.13191895,,,,,-45.56952774
3.835,-0.077687066,-0.11839931,,,,,-45.57520687
3.836,-0.077678482,-0.086078838,,,,,-45.58091088
3.837,-0.077669902,-0.12458202,,,,,-45.58663981
3.838,-0.077661325,-0.13100708,,,,,-45.59239371
3.839,-0.077652752,-0.099369437,,,,,-45.59817262
3.84,-0.077644182,-0.16372107,,,,,-45.60397658
3.841,-0.077635617,-0.12021638,,,,,-45.60980564
3.842,-0.077627054,-0.13877593,,,,,-45.61565984
3.843,-0.077618496,-0.12141313,,,,,-45.62153923
3.844,-0.077609941,-0.12876426,,,,,-45.62744385
3.845,-0.07760139,-0.15113226,,,,,-45.63337375
3.846,-0.077592842,-0.1372925,,,,,-45.63932898
3.847,-0.077584298,-0.12961967,,,,,-45.64530957
3.848,-0.077575758,-0.089844294,,,,,-45.65131558
3.849,-0.077567221,-0.12063501,,,,,-45.65734705
3.85,-0.077558689,-0.13011499,,,,,-45.66340402
3.851,-0.07755016,-0.12745045,,,,,-45.66948656
3.852,-0.077541634,-0.14935359,,,,,-45.67559469
3.853,-0.077533112,-0.11599473,,,,,-45.68172847
3.854,-0.077524594,-0.14879923,,,,,-45.68788794
3.855,-0.07751608,-0.12562257,,,,,-45.69407316
3.856,-0.07750757,-0.12249395,,,,,-45.70028416
3.857,-0.077499063,-0.1582607,,,,,-45.706521
3.858,-0.07749056,-0.11565313,,,,,-45.71278373
3.859,-0.077482061,-0.12085827,,,,,-45.71907239
3.86,-0.077473566,-0.13462245,,,,,-45.72538703
3.861,-0.077465074,-0.11481335,,,,,-45.73172769
3.862,-0.077456586,-0.11686464,,,,,-45.73809444
3.863,-0.077448102,-0.10146458,,,,,-45.74448731
3.864,-0.077439622,-0.11548471,,,,,-45.75090636
3.865,-0.077431145,-0.098737217,,,,,-45.75735163
3.866,-0.077422673,-0.12558606,,,,,-45.76382318
3.867,-0.077414204,-0.10493989,,,,,-45.77032105
3.868,-0.077405739,-0.091393925,,,,,-45.77684529
3.869,-0.077397277,-0.14118543,,,,,-45.78339595
3.87,-0.07738882,-0.11401898,,,,,-45.78997309
3.871,-0.077380367,-0.12519562,,,,,-45.79657676
3.872,-0.077371917,-0.13210489,,,,,-45.80320699
3.873,-0.077363471,-0.14288786,,,,,-45.80986386
3.874,-0.077355029,-0.089604788,,,,,-45.8165474
3.875,-0.077346591,-0.10705362,,,,,-45.82325766
3.876,-0.077338157,-0.10947308,,,,,-45.82999471
3.877,-0.077329727,-0.12989739,,,,,-45.83675858
3.878,-0.0773213,-0.097697996,,,,,-45.84354934
3.879,-0.077312878,-0.1358127,,,,,-45.85036703
3.88,-0.077304459,-0.11670812,,,,,-45.85721171
3.881,-0.077296045,-0.11537763,,,,,-45.86408343
3.882,-0.077287634,-0.11443522,,,,,-45.87098224
3.883,-0.077279227,-0.11332749,,,,,-45.87790819
3.884,-0.077270824,-0.1137647,,,,,-45.88486134
3.885,-0.077262425,-0.11242057,,,,,-45.89184174
3.886,-0.07725403,-0.12756668,,,,,-45.89884945
3.887,-0.077245639,-0.1053317,,,,,-45.90588451
3.888,-0.077237252,-0.12757766,,,,,-45.91294699
3.889,-0.077228869,-0.11461671,,,,,-45.92003693
3.89,-0.07722049,-0.11184177,,,,,-45.92715439
3.891,-0.077212114,-0.10618519,,,,,-45.93429942
3.892,-0.077203743,-0.12010673,,,,,-45.94147209
3.893,-0.077195376,-0.12430908,,,,,-45.94867244
3.894,-0.077187013,-0.11554426,,,,,-45.95590052
3.895,-0.077178654,-0.10991536,,,,,-45.96315641
3.896,-0.077170298,-0.11989941,,,,,-45.97044014
3.897,-0.077161947,-0.11503572,,,,,-45.97775178
3.898,-0.0771536,-0.10630561,,,,,-45.98509138
3.899,-0.077145257,-0.11948647,,,,,-45.992459
3.9,-0.077136918,-0.11467683,,,,,-45.99985469
3.901,-0.077128582,-0.092751786,,,,,-46.00727852
3.902,-0.077120251,-0.1519265,,,,,-46.01473053
3.903,-0.077111924,-0.10376588,,,,,-46.02221079
3.904,-0.077103601,-0.08488825,,,,,-46.02971935
3.905,-0.077095283,-0.10847762,,,,,-46.03725627
3.906,-0.077086968,-0.13894477,,,,,-46.04482161
3.907,-0.077078657,-0.094912499,,,,,-46.05241542
3.908,-0.07707035,-0.12235194,,,,,-46.06003777
3.909,-0.077062048,-0.14223686,,,,,-46.06768871
3.91,-0.077053749,-0.10508107,,,,,-46.0753683
3.911,-0.077045455,-0.11290003,,,,,-46.0830766
3.912,-0.077037165,-0.099905454,,,,,-46.09081366
3.913,-0.077028878,-0.081980817,,,,,-46.09857956
3.914,-0.077020596,-0.11025929,,,,,-46.10637434
3.915,-0.077012318,-0.13027024,,,,,-46.11419807
3.916,-0.077004045,-0.11664776,,,,,-46.12205081
3.917,-0.076995775,-0.11267943,,,,,-46.12993261
3.918,-0.076987509,-0.1313218,,,,,-46.13784354
3.919,-0.076979248,-0.14945883,,,,,-46.14578366
3.92,-0.076970991,-0.10456108,,,,,-46.15375302
3.921,-0.076962738,-0.12402371,,,,,-46.1617517
3.922,-0.076954489,-0.10271399,,,,,-46.16977974
3.923,-0.076946244,-0.13177516,,,,,-46.17783722
3.924,-0.076938003,-0.15337417,,,,,-46.18592419
3.925,-0.076929767,-0.14215587,,,,,-46.19404071
3.926,-0.076921535,-0.11384781,,,,,-46.20218685
3.927,-0.076913306,-0.12541153,,,,,-46.21036268
3.928,-0.076905083,-0.14241606,,,,,-46.21856824
3.929,-0.076896863,-0.11538673,,,,,-46.22680361
3.93,-0.076888647,-0.11203309,,,,,-46.23506885
3.931,-0.076880436,-0.11922368,,,,,-46.24336402
3.932,-0.076872229,-0.11456291,,,,,-46.25168918
3.933,-0.076864026,-0.11181903,,,,,-46.2600444
3.934,-0.076855828,-0.11439549,,,,,-46.26842974
3.935,-0.076847633,-0.12368841,,,,,-46.27684527
3.936,-0.076839443,-0.13388352,,,,,-46.28529105
3.937,-0.076831257,-0.112683,,,,,-46.29376714
3.938,-0.076823076,-0.10681741,,,,,-46.30227361
3.939,-0.076814898,-0.1345512,,,,,-46.31081053
3.94,-0.076806725,-0.13045762,,,,,-46.31937795
3.941,-0.076798556,-0.12980285,,,,,-46.32797595
3.942,-0.076790392,-0.13328348,,,,,-46.33660459
3.943,-0.076782231,-0.10378091,,,,,-46.34526394
3.944,-0.076774075,-0.11930818,,,,,-46.35395406
3.945,-0.076765923,-0.11241724,,,,,-46.36267502
3.946,-0.076757776,-0.1122792,,,,,-46.37142688
3.947,-0.076749633,-0.11062451,,,,,-46.38020971
3.948,-0.076741494,-0.13418962,,,,,-46.38902358
3.949,-0.076733359,-0.10500378,,,,,-46.39786856
3.95,-0.076725229,-0.11629131,,,,,-46.40674471
3.951,-0.076717103,-0.14314485,,,,,-46.4156521
3.952,-0.076708981,-0.10875731,,,,,-46.4245908
3.953,-0.076700864,-0.12505578,,,,,-46.43356087
3.954,-0.076692751,-0.12117913,,,,,-46.44256239
3.955,-0.076684642,-0.10770441,,,,,-46.45159542
