"Freq [GHz]","dB(S(3,2)) [] - coupler_x_length='18.8mm' coupler_y_length='18.4mm'","dB(S(4,2)) [] - coupler_x_length='18.8mm' coupler_y_length='18.4mm'","dB(S(4,3)) [] - coupler_x_length='18.8mm' coupler_y_length='18.4mm'"
4.666,-7.14608361454366,-6.67730905651228,-5.83369752583178
4.667,-7.14754005180223,-6.6769443758513,-5.8326876867344
4.668,-7.14900255434091,-6.67657272255699,-5.83167683980699
4.669,-7.15047116124716,-6.67619404906104,-5.83066498966311
4.67,-7.15194591222129,-6.67580830745586,-5.82965214116243
4.671,-7.15342684758482,-6.67541544949196,-5.82863829941508
4.672,-7.15491400828883,-6.67501542657558,-5.82762346978625
4.673,-7.15640743592245,-6.67460818976605,-5.82660765790064
4.674,-7.15790717272146,-6.67419368977324,-5.82559086964709
4.675,-7.15941326157695,-6.67377187695498,-5.82457311118321
4.676,-7.16092574604408,-6.67334270131445,-5.82355438894008
4.677,-7.16244467035101,-6.67290611249754,-5.822534709627
4.678,-7.16397007940786,-6.67246205979019,-5.82151408023627
4.679,-7.16550201881574,-6.67201049211569,-5.82049250804808
4.68,-7.16704053487602,-6.67155135803204,-5.81947000063538
4.681,-7.16858567459954,-6.67108460572913,-5.81844656586888
4.682,-7.17013748571603,-6.67061018302604,-5.81742221192202
4.683,-7.17169601668363,-6.67012803736823,-5.81639694727609
4.684,-7.17326131669845,-6.66963811582477,-5.81537078072534
4.685,-7.17483343570429,-6.66914036508545,-5.81434372138213
4.686,-7.17641242440246,-6.668634731458,-5.81331577868227
4.687,-7.17799833426171,-6.66812116086514,-5.81228696239019
4.688,-7.17959121752827,-6.66759959884171,-5.8112572826044
4.689,-7.18119112723594,-6.66706999053173,-5.81022674976284
4.69,-7.18279811721642,-6.66653228068539,-5.80919537464841
4.691,-7.18441224210965,-6.66598641365616,-5.80816316839443
4.692,-7.18603355737424,-6.66543233339765,-5.80713014249033
4.693,-7.18766211929815,-6.6648699834607,-5.80609630878719
4.694,-7.18929798500934,-6.66429930699019,-5.80506167950354
4.695,-7.1909412124866,-6.66372024672202,-5.80402626723109
4.696,-7.19259186057052,-6.66313274497993,-5.8029900849406
4.697,-7.19424998897451,-6.6625367436724,-5.80195314598772
4.698,-7.19591565829601,-6.66193218428939,-5.800915464119
4.699,-7.19758893002776,-6.6613190078992,-5.79987705347791
4.7,-7.19926986656923,-6.66069715514519,-5.79883792861087
4.701,-7.20095853123815,-6.66006656624251,-5.79779810447348
4.702,-7.20265498828215,-6.65942718097479,-5.79675759643666
4.703,-7.20435930289059,-6.65877893869082,-5.79571642029298
4.704,-7.20607154120641,-6.65812177830118,-5.79467459226297
4.705,-7.20779177033815,-6.65745563827484,-5.79363212900155
4.706,-7.20952005837217,-6.65678045663576,-5.79258904760447
4.707,-7.21125647438486,-6.65609617095935,-5.7915453656149
4.708,-7.21300108845504,-6.65540271836912,-5.79050110103001
4.709,-7.21475397167655,-6.654700035533,-5.78945627230763
4.71,-7.21651519617084,-6.65398805865991,-5.78841089837302
4.711,-7.2182848350998,-6.65326672349611,-5.78736499862568
4.712,-7.22006296267863,-6.65253596532159,-5.7863185929462
4.713,-7.22184965418895,-6.65179571894641,-5.78527170170326
4.714,-7.22364498599189,-6.65104591870703,-5.78422434576057
4.715,-7.22544903554146,-6.65028649846257,-5.78317654648406
4.716,-7.22726188139796,-6.64951739159107,-5.78212832574896
4.717,-7.22908360324155,-6.64873853098565,-5.78107970594705
4.718,-7.23091428188595,-6.64794984905077,-5.78003070999398
4.719,-7.23275399929226,-6.64715127769827,-5.77898136133664
4.72,-7.23460283858298,-6.64634274834354,-5.77793168396057
4.721,-7.23646088405604,-6.64552419190155,-5.77688170239753
4.722,-7.2383282211991,-6.64469553878289,-5.77583144173305
4.723,-7.24020493670387,-6.64385671888976,-5.77478092761412
4.724,-7.24209111848068,-6.64300766161194,-5.77373018625693
4.725,-7.24398685567304,-6.64214829582263,-5.77267924445466
4.726,-7.24589223867252,-6.64127854987444,-5.77162812958537
4.727,-7.24780735913358,-6.64039835159515,-5.77057686962
4.728,-7.24973230998868,-6.63950762828353,-5.76952549313037
4.729,-7.25166718546346,-6.63860630670513,-5.76847402929731
4.73,-7.25361208109206,-6.63769431308791,-5.76742250791885
4.731,-7.25556709373258,-6.63677157311803,-5.76637095941849
4.732,-7.25753232158272,-6.63583801193544,-5.76531941485352
4.733,-7.25950786419551,-6.63489355412947,-5.76426790592349
4.734,-7.26149382249517,-6.63393812373441,-5.76321646497866
4.735,-7.26349029879316,-6.632971644225,-5.76216512502862
4.736,-7.26549739680434,-6.63199403851191,-5.76111391975092
4.737,-7.26751522166325,-6.63100522893721,-5.76006288349979
4.738,-7.26954387994058,-6.63000513726968,-5.75901205131501
4.739,-7.27158347965969,-6.62899368470025,-5.75796145893075
4.74,-7.27363413031338,-6.62797079183722,-5.75691114278457
4.741,-7.27569594288071,-6.62693637870155,-5.75586114002647
4.742,-7.27776902984402,-6.62589036472205,-5.754811488528
4.743,-7.27985350520601,-6.62483266873062,-5.75376222689153
4.744,-7.28194948450705,-6.62376320895725,-5.75271339445947
4.745,-7.28405708484255,-6.6226819030252,-5.75166503132373
4.746,-7.2861764248805,-6.62158866794596,-5.7506171783351
4.747,-7.28830762487917,-6.62048342011428,-5.74956987711285
4.748,-7.29045080670488,-6.61936607530306,-5.74852317005433
4.749,-7.29260609384997,-6.61823654865826,-5.74747710034463
4.75,-7.29477361145085,-6.61709475469375,-5.74643171196646
4.751,-7.29695348630622,-6.61594060728607,-5.74538704970994
4.752,-7.29914584689543,-6.61477401966914,-5.74434315918255
4.753,-7.3013508233969,-6.61359490442906,-5.74330008681926
4.754,-7.30356854770675,-6.61240317349862,-5.74225787989252
4.755,-7.30579915345755,-6.61119873815195,-5.74121658652254
4.756,-7.30804277603714,-6.60998150899908,-5.74017625568753
4.757,-7.31029955260761,-6.60875139598035,-5.73913693723414
4.758,-7.31256962212443,-6.60750830836093,-5.7380986818878
4.759,-7.31485312535568,-6.60625215472512,-5.73706154126334
4.76,-7.31715020490137,-6.60498284297073,-5.7360255678756
4.761,-7.31946100521296,-6.60370028030331,-5.73499081515007
4.762,-7.32178567261289,-6.60240437323043,-5.73395733743376
4.763,-7.32412435531436,-6.60109502755575,-5.73292519000598
4.764,-7.32647720344107,-6.59977214837322,-5.73189442908938
4.765,-7.32884436904721,-6.5984356400611,-5.7308651118609
4.766,-7.33122600613748,-6.59708540627589,-5.72983729646296
4.767,-7.33362227068729,-6.59572134994637,-5.72881104201464
4.768,-7.33603332066293,-6.59434337326742,-5.72778640862293
4.769,-7.33845931604199,-6.59295137769385,-5.72676345739415
4.77,-7.34090041883382,-6.59154526393417,-5.72574225044538
4.771,-7.34335679310006,-6.59012493194432,-5.72472285091598
4.772,-7.34582860497532,-6.58869028092124,-5.72370532297925
4.773,-7.34831602268795,-6.58724120929651,-5.72268973185409
4.774,-7.35081921658078,-6.58577761472989,-5.72167614381677
4.775,-7.35333835913214,-6.58429939410274,-5.72066462621288
4.776,-7.35587362497683,-6.58280644351143,-5.71965524746917
4.777,-7.35842519092719,-6.58129865826069,-5.71864807710565
4.778,-7.36099323599423,-6.57977593285683,-5.71764318574766
4.779,-7.36357794140892,-6.57823816100104,-5.71664064513808
4.78,-7.36617949064344,-6.5766852355825,-5.7156405281496
4.781,-7.36879806943254,-6.57511704867139,-5.71464290879704
4.782,-7.37143386579496,-6.573533491512,-5.71364786224985
4.783,-7.37408707005489,-6.57193445451562,-5.71265546484451
4.784,-7.37675787486351,-6.57031982725347,-5.7116657940972
4.785,-7.37944647522051,-6.56868949844947,-5.71067892871647
4.786,-7.38215306849572,-6.56704335597298,-5.70969494861591
4.787,-7.38487785445075,-6.56538128683152,-5.70871393492701
4.788,-7.38762103526063,-6.56370317716336,-5.70773597001208
4.789,-7.3903828155355,-6.56200891223002,-5.70676113747717
4.79,-7.39316340234232,-6.56029837640881,-5.70578952218512
4.791,-7.3959630052266,-6.55857145318517,-5.70482121026873
4.792,-7.39878183623406,-6.55682802514501,-5.70385628914387
4.793,-7.40162010993243,-6.55506797396695,-5.7028948475228
4.794,-7.40447804343309,-6.55329118041454,-5.70193697542746
4.795,-7.40735585641278,-6.55149752432831,-5.70098276420293
4.796,-7.41025377113529,-6.54968688461786,-5.70003230653084
4.797,-7.4131720124731,-6.54785913925373,-5.69908569644294
4.798,-7.41611080792896,-6.54601416525941,-5.69814302933472
4.799,-7.41907038765746,-6.544151838703,-5.69720440197906
4.8,-7.42205098448658,-6.54227203468902,-5.69626991253994
4.801,-7.42505283393904,-6.54037462735008,-5.69533966058631
4.802,-7.42807617425375,-6.53845948983838,-5.69441374710593
4.803,-7.43112124640712,-6.53652649431723,-5.69349227451923
4.804,-7.43418829413421,-6.53457551195251,-5.69257534669339
4.805,-7.43727756394987,-6.53260641290393,-5.69166306895634
4.806,-7.44038930516975,-6.53061906631633,-5.69075554811081
4.807,-7.44352376993118,-6.52861334031082,-5.68985289244857
4.808,-7.44668121321395,-6.52658910197589,-5.68895521176459
4.809,-7.44986189286091,-6.52454621735843,-5.68806261737131
4.81,-7.45306606959845,-6.52248455145458,-5.68717522211294
4.811,-7.45629400705685,-6.52040396820067,-5.68629314037981
4.812,-7.45954597179039,-6.51830433046388,-5.68541648812284
4.813,-7.46282223329731,-6.51618550003296,-5.68454538286788
4.814,-7.46612306403964,-6.51404733760881,-5.68367994373031
4.815,-7.46944873946268,-6.51188970279493,-5.6828202914295
4.816,-7.47279953801445,-6.50971245408788,-5.68196654830345
4.817,-7.47617574116467,-6.50751544886757,-5.68111883832331
4.818,-7.47957763342376,-6.50529854338752,-5.68027728710812
4.819,-7.48300550236137,-6.50306159276493,-5.67944202193943
4.82,-7.48645963862471,-6.50080445097079,-5.678613171776
4.821,-7.48994033595667,-6.49852697081986,-5.67779086726859
4.822,-7.49344789121349,-6.49622900396047,-5.67697524077467
4.823,-7.49698260438223,-6.49391040086434,-5.67616642637321
4.824,-7.50054477859785,-6.49157101081624,-5.67536455987951
4.825,-7.50413472015996,-6.48921068190362,-5.67456977885999
4.826,-7.50775273854922,-6.48682926100604,-5.67378222264705
4.827,-7.51139914644329,-6.48442659378466,-5.67300203235391
4.828,-7.51507425973252,-6.48200252467146,-5.67222935088943
4.829,-7.51877839753503,-6.47955689685849,-5.67146432297303
4.83,-7.52251188221155,-6.47708955228701,-5.67070709514954
4.831,-7.52627503937969,-6.47460033163644,-5.66995781580403
4.832,-7.53006819792777,-6.47208907431334,-5.6692166351767
4.833,-7.53389169002814,-6.46955561844023,-5.66848370537774
4.834,-7.53774585115008,-6.46699980084426,-5.66775918040218
4.835,-7.54163102007203,-6.46442145704587,-5.66704321614467
4.836,-7.5455475388934,-6.46182042124733,-5.66633597041436
4.837,-7.54949575304572,-6.45919652632113,-5.66563760294965
4.838,-7.55347601130326,-6.45654960379833,-5.66494827543298
4.839,-7.55748866579303,-6.45387948385674,-5.66426815150556
4.84,-7.56153407200408,-6.45118599530911,-5.66359739678209
4.841,-7.56561258879628,-6.44846896559103,-5.66293617886541
4.842,-7.56972457840822,-6.44572822074899,-5.66228466736113
4.843,-7.57387040646461,-6.44296358542808,-5.66164303389226
4.844,-7.57805044198289,-6.44017488285975,-5.66101145211371
4.845,-7.582265057379,-6.43736193484934,-5.66039009772677
4.846,-7.58651462847243,-6.43452456176371,-5.65977914849354
4.847,-7.59079953449061,-6.4316625825185,-5.65917878425131
4.848,-7.59512015807219,-6.42877581456547,-5.65858918692685
4.849,-7.59947688526975,-6.4258640738797,-5.65801054055061
4.85,-7.60387010555147,-6.42292717494665,-5.65744303127092
4.851,-7.60830021180191,-6.41996493074907,-5.65688684736798
4.852,-7.61276760032195,-6.41697715275396,-5.6563421792679
4.853,-7.61727267082763,-6.41396365089926,-5.65580921955656
4.854,-7.62181582644816,-6.41092423358051,-5.65528816299341
4.855,-7.6263974737228,-6.40785870763739,-5.65477920652511
4.856,-7.6310180225967,-6.40476687834015,-5.65428254929919
4.857,-7.63567788641576,-6.40164854937594,-5.65379839267741
4.858,-7.64037748192029,-6.39850352283499,-5.6533269402492
4.859,-7.64511722923754,-6.39533159919677,-5.65286839784478
4.86,-7.64989755187319,-6.39213257731597,-5.65242297354831
4.861,-7.65471887670146,-6.38890625440833,-5.65199087771081
4.862,-7.65958163395409,-6.38565242603652,-5.65157232296296
4.863,-7.66448625720811,-6.38237088609573,-5.65116752422774
4.864,-7.66943318337221,-6.37906142679931,-5.65077669873295
4.865,-7.67442285267186,-6.37572383866415,-5.65040006602347
4.866,-7.67945570863307,-6.37235791049605,-5.65003784797352
4.867,-7.68453219806469,-6.36896342937501,-5.64969026879853
4.868,-7.68965277103938,-6.36554018064027,-5.64935755506701
4.869,-7.69481788087305,-6.36208794787547,-5.64903993571212
4.87,-7.70002798410286,-6.3586065128934,-5.64873764204307
4.871,-7.70528354046367,-6.35509565572096,-5.64845090775634
4.872,-7.71058501286288,-6.35155515458376,-5.64817996894663
4.873,-7.71593286735375,-6.3479847858908,-5.64792506411766
4.874,-7.72132757310707,-6.3443843242189,-5.64768643419268
4.875,-7.72676960238108,-6.34075354229713,-5.64746432252476
4.876,-7.73225943048983,-6.33709221099108,-5.64725897490687
4.877,-7.73779753576963,-6.33340009928703,-5.64707063958165
4.878,-7.74338439954387,-6.3296769742761,-5.64689956725096
4.879,-7.7490205060859,-6.32592260113809,-5.64674601108517
4.88,-7.75470634258016,-6.32213674312551,-5.64661022673212
4.881,-7.76044239908135,-6.31831916154728,-5.64649247232585
4.882,-7.7662291684717,-6.31446961575239,-5.64639300849498
4.883,-7.77206714641629,-6.31058786311355,-5.64631209837088
4.884,-7.77795683131629,-6.30667365901065,-5.6462500075954
4.885,-7.78389872426028,-6.30272675681411,-5.64620700432837
4.886,-7.7898933289734,-6.29874690786826,-5.64618335925475
4.887,-7.7959411517644,-6.29473386147447,-5.64617934559143
4.888,-7.80204270147058,-6.29068736487433,-5.64619523909369
4.889,-7.8081984894005,-6.28660716323263,-5.6462313180613
4.89,-7.81440902927442,-6.28249299962035,-5.64628786334422
4.891,-7.82067483716258,-6.27834461499751,-5.64636515834798
4.892,-7.82699643142109,-6.27416174819591,-5.64646348903865
4.893,-7.83337433262555,-6.26994413590185,-5.64658314394736
4.894,-7.83980906350215,-6.26569151263881,-5.64672441417453
4.895,-7.84630114885658,-6.26140361074987,-5.64688759339354
4.896,-7.85285111550027,-6.25708016038028,-5.64707297785409
4.897,-7.85945949217427,-6.25272088945986,-5.64728086638504
4.898,-7.86612680947059,-6.24832552368527,-5.64751156039686
4.899,-7.87285359975094,-6.24389378650236,-5.64776536388359
4.9,-7.87964039706293,-6.23942539908829,-5.64804258342433
4.901,-7.88648773705357,-6.2349200803338,-5.64834352818428
4.902,-7.89339615688023,-6.2303775468252,-5.64866850991522
4.903,-7.90036619511875,-6.22579751282646,-5.64901784295555
4.904,-7.90739839166897,-6.22117969026126,-5.64939184422984
4.905,-7.91449328765739,-6.21652378869484,-5.64979083324774
4.906,-7.92165142533711,-6.21182951531604,-5.65021513210249
4.907,-7.92887334798491,-6.20709657491911,-5.65066506546879
4.908,-7.93615959979547,-6.20232466988561,-5.65114096060013
4.909,-7.94351072577286,-6.1975135001662,-5.65164314732562
4.91,-7.95092727161877,-6.19266276326252,-5.65217195804611
4.911,-7.95840978361823,-6.1877721542089,-5.65272772772987
4.912,-7.96595880852213,-6.18284136555425,-5.65331079390748
4.913,-7.97357489342673,-6.17787008734381,-5.65392149666632
4.914,-7.9812585856503,-6.17285800710089,-5.65456017864425
4.915,-7.98901043260663,-6.16780480980876,-5.65522718502276
4.916,-7.99683098167553,-6.16271017789243,-5.6559228635194
4.917,-8.00472078007025,-6.15757379120048,-5.65664756437962
4.918,-8.01268037470184,-6.15239532698694,-5.65740164036787
4.919,-8.0207103120403,-6.14717445989318,-5.65818544675803
4.92,-8.02881113797271,-6.14191086192995,-5.6589993413232
4.921,-8.03698339765832,-6.13660420245924,-5.65984368432465
4.922,-8.04522763538017,-6.13125414817651,-5.66071883850022
4.923,-8.05354439439387,-6.1258603630927,-5.66162516905182
4.924,-8.06193421677315,-6.12042250851652,-5.66256304363233
4.925,-8.07039764325208,-6.11494024303674,-5.66353283233161
4.926,-8.07893521306421,-6.10941322250459,-5.66453490766183
4.927,-8.08754746377874,-6.10384110001628,-5.66556964454201
4.928,-8.09623493113306,-6.09822352589564,-5.66663742028174
4.929,-8.10499814886255,-6.09256014767688,-5.66773861456407
4.93,-8.1138376485269,-6.08685061008749,-5.66887360942768
4.931,-8.12275395933349,-6.08109455503136,-5.67004278924813
4.932,-8.13174760795742,-6.07529162157188,-5.67124654071829
4.933,-8.14081911835854,-6.0694414459155,-5.67248525282797
4.934,-8.14996901159524,-6.06354366139525,-5.67375931684263
4.935,-8.15919780563519,-6.05759789845454,-5.67506912628121
4.936,-8.1685060151629,-6.05160378463123,-5.67641507689315
4.937,-8.17789415138437,-6.04556094454185,-5.67779756663446
4.938,-8.18736272182842,-6.0394689998662,-5.67921699564286
4.939,-8.19691223014524,-6.03332756933204,-5.68067376621206
4.94,-8.2065431759018,-6.02713626870021,-5.68216828276504
4.941,-8.21625605437442,-6.02089471075,-5.68370095182653
4.942,-8.22605135633815,-6.01460250526491,-5.68527218199436
4.943,-8.23592956785363,-6.00825925901853,-5.68688238390995
4.944,-8.24589117005079,-6.0018645757611,-5.68853197022786
4.945,-8.25593663890987,-5.99541805620616,-5.69022135558428
4.946,-8.26606644503973,-5.98891929801784,-5.69195095656459
4.947,-8.27628105345336,-5.98236789579833,-5.6937211916699
4.948,-8.28658092334082,-5.97576344107605,-5.69553248128257
4.949,-8.29696650783951,-5.96910552229406,-5.69738524763073
4.95,-8.307438253802,-5.96239372479911,-5.6992799147518
4.951,-8.31799660156134,-5.95562763083118,-5.70121690845491
4.952,-8.32864198469396,-5.9488068195135,-5.70319665628233
4.953,-8.33937482978038,-5.94193086684322,-5.70521958746984
4.954,-8.35019555616346,-5.93499934568262,-5.70728613290604
4.955,-8.36110457570469,-5.92801182575103,-5.70939672509056
4.956,-8.37210229253828,-5.92096787361729,-5.71155179809128
4.957,-8.38318910282331,-5.91386705269296,-5.71375178750038
4.958,-8.39436539449389,-5.90670892322638,-5.71599713038934
4.959,-8.40563154700774,-5.8994930422972,-5.71828826526291
4.96,-8.41698793109275,-5.89221896381196,-5.72062563201183
4.961,-8.42843490849217,-5.88488623850039,-5.72300967186462
4.962,-8.43997283170823,-5.87749441391256,-5.72544082733816
4.963,-8.45160204374436,-5.87004303441699,-5.72791954218716
4.964,-8.46332287784608,-5.86253164119967,-5.73044626135256
4.965,-8.47513565724092,-5.85495977226403,-5.73302143090878
4.966,-8.4870406948771,-5.84732696243204,-5.73564549800981
4.967,-8.49903829316143,-5.83963274334622,-5.73831891083428
4.968,-8.51112874369631,-5.83187664347305,-5.74104211852927
4.969,-8.52331232701632,-5.82405818810714,-5.74381557115312
4.97,-8.53558931232402,-5.81617689937695,-5.74663971961696
4.971,-8.54795995722549,-5.80823229625175,-5.74951501562524
4.972,-8.5604245074658,-5.80022389454966,-5.75244191161505
4.973,-8.57298319666418,-5.7921512069473,-5.75542086069439
4.974,-8.58563624604938,-5.78401374299082,-5.75845231657911
