Freq [GHz],Phase_Difference,S21 Phase(ç),S31 Phase(Á),S21-S31
4.582,130.2606792,-196.96568,-367.8678,170.90212
4.583,130.2677757,-196.90388,-367.90622,171.00234
4.584,130.274797,-197.00591,-368.02576,171.01985
4.585,130.2817427,-196.98679,-367.98685,171.00006
4.586,130.2886124,-197.21059,-368.30875,171.09816
4.587,130.295406,-197.1116,-368.25629,171.14469
4.588,130.302123,-197.07944,-368.31891,171.23947
4.589,130.3087632,-197.03287,-368.07074,171.03787
4.59,130.3153261,-197.23349,-368.44998,171.21649
4.591,130.3218115,-197.02525,-368.60727,171.58202
4.592,130.328219,-197.23036,-368.59189,171.36153
4.593,130.3345483,-197.31012,-368.64859,171.33847
4.594,130.3407991,-197.27446,-368.68719,171.41273
4.595,130.3469709,-197.16718,-368.82687,171.65969
4.596,130.3530635,-197.23773,-369.04236,171.80463
4.597,130.3590765,-197.25703,-368.79312,171.53609
4.598,130.3650095,-197.41089,-368.84634,171.43545
4.599,130.3708622,-197.40904,-369.01044,171.6014
4.6,130.3766343,-197.46974,-369.04764,171.5779
4.601,130.3823253,-197.55714,-369.27118,171.71404
4.602,130.3879349,-197.34941,-369.28687,171.93746
4.603,130.3934627,-197.46216,-369.32861,171.86645
4.604,130.3989084,-197.40025,-369.43918,172.03893
4.605,130.4042716,-197.53366,-369.63882,172.10516
4.606,130.4095519,-197.66806,-369.67014,172.00208
4.607,130.4147489,-197.45499,-369.61526,172.16027
4.608,130.4198622,-197.48318,-369.69183,172.20865
4.609,130.4248915,-197.59862,-369.71283,172.11421
4.61,130.4298363,-197.56816,-369.84222,172.27406
4.611,130.4346963,-197.71219,-370.0448,172.33261
4.612,130.4394711,-197.65919,-369.91013,172.25094
4.613,130.4441602,-197.78462,-370.23193,172.44731
4.614,130.4487633,-197.74319,-370.22723,172.48404
4.615,130.45328,-197.75856,-370.13937,172.38081
4.616,130.4577098,-197.73627,-370.40176,172.66549
4.617,130.4620523,-197.80734,-370.29926,172.49192
4.618,130.4663071,-197.84709,-370.40784,172.56075
4.619,130.4704739,-198.05643,-370.49936,172.44293
4.62,130.474552,-198.01103,-370.56973,172.5587
4.621,130.4785413,-198.02078,-370.63614,172.61536
4.622,130.4824411,-198.14487,-370.83038,172.68551
4.623,130.4862511,-197.95587,-370.73547,172.7796
4.624,130.4899708,-198.00438,-370.82596,172.82158
4.625,130.4935998,-198.1006,-370.83133,172.73073
4.626,130.4971377,-198.20161,-371.09073,172.88912
4.627,130.5005839,-198.39252,-371.18143,172.78891
4.628,130.5039381,-198.23573,-371.15271,172.91698
4.629,130.5071997,-198.35776,-371.39474,173.03698
4.63,130.5103684,-198.321,-371.45865,173.13765
4.631,130.5134436,-198.28656,-371.36301,173.07645
4.632,130.5164249,-198.41963,-371.55057,173.13094
4.633,130.5193118,-198.46623,-371.65497,173.18874
4.634,130.5221039,-198.33865,-371.64444,173.30579
4.635,130.5248006,-198.45322,-371.79398,173.34076
4.636,130.5274014,-198.34126,-371.67267,173.33141
4.637,130.529906,-198.59804,-371.75995,173.16191
4.638,130.5323137,-198.58446,-371.86023,173.27577
4.639,130.5346241,-198.46597,-371.90445,173.43848
4.64,130.5368367,-198.58002,-372.11517,173.53515
4.641,130.538951,-198.45636,-372.08771,173.63135
4.642,130.5409665,-198.58185,-372.2616,173.67975
4.643,130.5428826,-198.68549,-372.32269,173.6372
4.644,130.5446989,-198.80975,-372.42899,173.61924
4.645,130.5464148,-198.61337,-372.43716,173.82379
4.646,130.5480298,-198.88654,-372.57443,173.68789
4.647,130.5495434,-198.75507,-372.59174,173.83667
4.648,130.550955,-198.88109,-372.81329,173.9322
4.649,130.5522641,-198.61685,-372.7478,174.13095
4.65,130.5534701,-198.81319,-372.73459,173.9214
4.651,130.5545726,-198.78593,-372.85623,174.0703
4.652,130.5555709,-199.05592,-373.07294,174.01702
4.653,130.5564645,-198.91457,-373.01736,174.10279
4.654,130.5572528,-198.9682,-373.02365,174.05545
4.655,130.5579353,-199.04678,-373.16907,174.12229
4.656,130.5585114,-199.32582,-373.3187,173.99288
4.657,130.5589805,-199.12938,-373.37738,174.248
4.658,130.5593421,-199.01518,-373.37607,174.36089
4.659,130.5595956,-199.16811,-373.59399,174.42588
4.66,130.5597403,-199.21515,-373.31262,174.09747
4.661,130.5597757,-199.03755,-373.50613,174.46858
4.662,130.5597011,-199.42293,-373.86557,174.44264
4.663,130.5595161,-199.37582,-373.69434,174.31852
4.664,130.5592199,-199.37344,-373.78,174.40656
4.665,130.558812,-199.64212,-374.10941,174.46729
4.666,130.5582917,-199.37897,-374.09521,174.71624
4.667,130.5576585,-199.3246,-374.23709,174.91249
4.668,130.5569116,-199.4528,-374.11566,174.66286
4.669,130.5560505,-199.37086,-374.0455,174.67464
4.67,130.5550745,-199.38695,-374.23895,174.852
4.671,130.553983,-199.74995,-374.33417,174.58422
4.672,130.5527754,-199.62671,-374.47446,174.84775
4.673,130.5514509,-199.56947,-374.58368,175.01421
4.674,130.5500089,-199.62128,-374.67761,175.05633
4.675,130.5484488,-199.58028,-374.6438,175.06352
4.676,130.5467699,-199.83292,-374.91446,175.08154
4.677,130.5449716,-199.65872,-374.70435,175.04563
4.678,130.543053,-199.68294,-374.82364,175.1407
4.679,130.5410136,-199.72737,-374.87769,175.15032
4.68,130.5388527,-199.93341,-375.09814,175.16473
4.681,130.5365696,-199.78441,-375.1069,175.32249
4.682,130.5341635,-200.01961,-375.33041,175.3108
4.683,130.5316338,-199.86839,-375.1669,175.29851
4.684,130.5289798,-199.85828,-375.40817,175.54989
4.685,130.5262007,-200.02309,-375.42914,175.40605
4.686,130.5232958,-199.99306,-375.40128,175.40822
4.687,130.5202644,-199.96254,-375.41727,175.45473
4.688,130.5171058,-199.92204,-375.50763,175.58559
4.689,130.5138192,-199.95436,-375.66763,175.71327
4.69,130.5104039,-200.08296,-375.65341,175.57045
4.691,130.5068591,-200.15758,-375.94897,175.79139
4.692,130.503184,-199.98894,-375.75018,175.76124
4.693,130.499378,-200.09868,-376.05478,175.9561
4.694,130.4954402,-200.29221,-376.0307,175.73849
4.695,130.4913699,-200.2959,-376.16434,175.86844
4.696,130.4871663,-200.58882,-376.24402,175.6552
4.697,130.4828285,-200.4724,-376.30191,175.82951
4.698,130.4783559,-200.40297,-376.29987,175.8969
4.699,130.4737476,-200.46721,-376.27686,175.80965
4.7,130.4690029,-200.48294,-376.55411,176.07117
4.701,130.4641208,-200.29527,-376.61285,176.31758
4.702,130.4591006,-200.46207,-376.62106,176.15899
4.703,130.4539415,-200.48781,-376.68961,176.2018
4.704,130.4486426,-200.64363,-376.78131,176.13768
4.705,130.4432031,-200.62669,-376.78564,176.15895
4.706,130.4376223,-200.79944,-377.03784,176.2384
4.707,130.4318991,-200.73854,-377.10086,176.36232
4.708,130.4260328,-200.71002,-377.16663,176.45661
4.709,130.4200225,-200.8468,-377.08405,176.23725
4.71,130.4138673,-200.76201,-377.4256,176.66359
4.711,130.4075665,-200.75555,-377.11349,176.35794
4.712,130.401119,-200.89955,-377.39951,176.49996
4.713,130.3945241,-200.9969,-377.48383,176.48693
4.714,130.3877807,-201.00745,-377.54031,176.53286
4.715,130.3808882,-200.96318,-377.60828,176.6451
4.716,130.3738454,-201.03003,-377.72629,176.69626
4.717,130.3666516,-201.05588,-377.81287,176.75699
4.718,130.3593057,-201.07593,-377.91724,176.84131
4.719,130.3518069,-201.16275,-377.88422,176.72147
4.72,130.3441543,-201.20654,-378.08856,176.88202
4.721,130.3363469,-201.18431,-378.10178,176.91747
4.722,130.3283838,-201.25327,-378.17902,176.92575
4.723,130.320264,-201.24953,-378.25677,177.00724
4.724,130.3119866,-201.12225,-378.22256,177.10031
4.725,130.3035505,-201.32181,-378.4689,177.14709
4.726,130.2949549,-201.46053,-378.44626,176.98573
4.727,130.2861988,-201.52742,-378.61053,177.08311
4.728,130.2772812,-201.51828,-378.60699,177.08871
4.729,130.268201,-201.36266,-378.6398,177.27714
4.73,130.2589573,-201.49571,-378.715,177.21929
4.731,130.2495491,-201.61191,-378.97708,177.36517
4.732,130.2399754,-201.49054,-378.75931,177.26877
4.733,130.2302351,-201.42531,-378.86447,177.43916
4.734,130.2203273,-201.57925,-379.07632,177.49707
4.735,130.2102509,-201.6606,-379.07092,177.41032
4.736,130.2000048,-201.57533,-379.16147,177.58614
4.737,130.1895881,-201.82851,-379.21329,177.38478
4.738,130.1789996,-201.92957,-379.37698,177.44741
4.739,130.1682384,-201.71913,-379.30518,177.58605
4.74,130.1573033,-201.83267,-379.49384,177.66117
4.741,130.1461933,-201.85443,-379.50577,177.65134
4.742,130.1349072,-201.81676,-379.4559,177.63914
4.743,130.1234441,-201.85452,-379.71613,177.86161
4.744,130.1118028,-202.07379,-379.60797,177.53418
4.745,130.0999821,-202.11777,-379.99811,177.88034
4.746,130.0879811,-202.19505,-380.00726,177.81221
4.747,130.0757986,-202.15939,-380.00732,177.84793
4.748,130.0634334,-202.25499,-380.12424,177.86925
4.749,130.0508845,-202.22627,-380.31177,178.0855
4.75,130.0381506,-202.30524,-380.31522,178.00998
4.751,130.0252307,-202.29605,-380.237,177.94095
4.752,130.0121236,-202.19667,-380.60004,178.40337
4.753,129.9988281,-202.39159,-380.33987,177.94828
4.754,129.9853431,-202.44159,-380.41519,177.9736
4.755,129.9716674,-202.43307,-380.53906,178.10599
4.756,129.9577999,-202.3389,-380.70151,178.36261
4.757,129.9437392,-202.40543,-380.59641,178.19098
4.758,129.9294843,-202.44652,-380.74286,178.29634
4.759,129.9150339,-202.44879,-380.90619,178.4574
4.76,129.9003869,-202.39166,-381.08395,178.69229
4.761,129.8855419,-202.53352,-381.09277,178.55925
4.762,129.8704979,-202.73662,-381.13757,178.40095
4.763,129.8552535,-202.68001,-381.19366,178.51365
4.764,129.8398075,-202.91722,-381.42285,178.50563
4.765,129.8241587,-202.83383,-381.44159,178.60776
4.766,129.8083058,-202.95753,-381.52579,178.56826
4.767,129.7922475,-202.90096,-381.50101,178.60005
4.768,129.7759827,-202.97202,-381.6543,178.68228
4.769,129.7595099,-203.08472,-381.73138,178.64666
4.77,129.742828,-202.99986,-381.66757,178.66771
4.771,129.7259357,-202.92874,-381.81583,178.88709
4.772,129.7088316,-203.26204,-381.96844,178.7064
4.773,129.6915144,-203.09605,-381.91965,178.8236
4.774,129.6739829,-203.2151,-382.07129,178.85619
4.775,129.6562357,-203.23662,-382.17105,178.93443
4.776,129.6382715,-203.34369,-382.2713,178.92761
4.777,129.620089,-203.25703,-382.27881,179.02178
4.778,129.6016868,-203.27925,-382.39081,179.11156
4.779,129.5830636,-203.32472,-382.24222,178.9175
4.78,129.564218,-203.50943,-382.5267,179.01727
4.781,129.5451487,-203.54269,-382.5798,179.03711
4.782,129.5258543,-203.42661,-382.64868,179.22207
4.783,129.5063334,-203.76291,-382.81442,179.05151
4.784,129.4865848,-203.57367,-382.87476,179.30109
4.785,129.4666068,-203.60847,-382.93347,179.325
4.786,129.4463983,-203.74994,-383.21121,179.46127
4.787,129.4259578,-203.78891,-383.07727,179.28836
4.788,129.4052838,-203.79248,-383.15601,179.36353
4.789,129.384375,-203.61604,-383.08615,179.47011
4.79,129.3632299,-203.85483,-383.26114,179.40631
4.791,129.3418472,-203.88422,-383.32635,179.44213
4.792,129.3202254,-203.83003,-383.33047,179.50044
4.793,129.298363,-203.85211,-383.62601,179.7739
4.794,129.2762586,-203.90448,-383.48315,179.57867
4.795,129.2539108,-204.02312,-383.57532,179.5522
4.796,129.2313181,-204.05907,-383.63446,179.57539
4.797,129.208479,-204.13541,-383.81091,179.6755
4.798,129.1853921,-204.06929,-383.64697,179.57768
4.799,129.1620559,-204.09995,-383.98285,179.8829
4.8,129.1384689,-204.20142,-384.1059,179.90448
4.801,129.1146297,-204.22012,-384.17801,179.95789
4.802,129.0905366,-204.21947,-384.21286,179.99339
4.803,129.0661884,-204.45515,-384.25436,179.79921
4.804,129.0415833,-204.24245,-384.19537,179.95292
4.805,129.0167201,-204.4131,-384.40268,179.98958
4.806,128.991597,-204.50648,-384.52084,180.01436
4.807,128.9662126,-204.54788,-384.6008,180.05292
4.808,128.9405654,-204.63815,-384.80963,180.17148
4.809,128.9146538,-204.56912,-384.80212,180.233
4.81,128.8884764,-204.5809,-384.85727,180.27637
4.811,128.8620315,-204.73636,-384.81543,180.07907
4.812,128.8353177,-204.65968,-384.98856,180.32888
4.813,128.8083333,-204.77832,-385.07144,180.29312
4.814,128.7810769,-204.73135,-385.13733,180.40598
4.815,128.7535469,-204.76019,-385.20987,180.44968
4.816,128.7257416,-204.87086,-385.27835,180.40749
4.817,128.6976596,-205.09258,-385.49353,180.40095
4.818,128.6692993,-204.92368,-385.37445,180.45077
4.819,128.6406591,-205.22762,-385.61246,180.38484
4.82,128.6117374,-205.08081,-385.46783,180.38702
4.821,128.5825327,-205.15933,-385.85648,180.69715
4.822,128.5530433,-205.27794,-385.86792,180.58998
4.823,128.5232677,-205.13327,-385.9949,180.86163
4.824,128.4932042,-205.13597,-386.14209,181.00612
4.825,128.4628514,-205.16544,-385.99811,180.83267
4.826,128.4322076,-205.40182,-385.99762,180.5958
4.827,128.4012711,-205.435,-386.2529,180.8179
4.828,128.3700405,-205.42896,-386.38541,180.95645
4.829,128.338514,-205.58345,-386.2475,180.66405
4.83,128.3066901,-205.33659,-386.3515,181.01491
4.831,128.2745673,-205.83203,-386.62488,180.79285
4.832,128.2421437,-205.42958,-386.49933,181.06975
4.833,128.209418,-205.44276,-386.54639,181.10363
4.834,128.1763883,-205.79895,-386.85474,181.05579
4.835,128.1430532,-205.68861,-386.78586,181.09725
4.836,128.1094111,-205.82568,-386.89688,181.0712
4.837,128.0754602,-205.7816,-386.84384,181.06224
4.838,128.041199,-205.8488,-387.09991,181.25111
4.839,128.0066259,-206.01637,-387.27106,181.25469
4.84,127.9717392,-205.88518,-387.1832,181.29802
4.841,127.9365374,-206.1431,-387.27789,181.13479
4.842,127.9010188,-205.98456,-387.42102,181.43646
4.843,127.8651819,-206.01816,-387.24838,181.23022
4.844,127.8290249,-206.19331,-387.4534,181.26009
4.845,127.7925463,-206.23325,-387.5332,181.29995
4.846,127.7557444,-206.35292,-387.67017,181.31725
4.847,127.7186178,-206.26114,-387.62332,181.36218
4.848,127.6811646,-206.27953,-387.81577,181.53624
4.849,127.6433835,-206.31378,-387.86588,181.5521
4.85,127.6052726,-206.46977,-387.88495,181.41518
4.851,127.5668305,-206.48288,-388.07498,181.5921
4.852,127.5280556,-206.45032,-388.0495,181.59918
4.853,127.4889462,-206.5092,-388.32477,181.81557
4.854,127.4495008,-206.46025,-388.27417,181.81392
4.855,127.4097177,-206.58046,-388.27664,181.69618
4.856,127.3695954,-206.83606,-388.57703,181.74097
4.857,127.3291324,-206.74829,-388.35486,181.60657
4.858,127.2883269,-206.95316,-388.57907,181.62591
4.859,127.2471775,-206.9687,-388.81262,181.84392
4.86,127.2056827,-206.55222,-388.64182,182.0896
4.861,127.1638407,-206.85149,-388.72235,181.87086
4.862,127.1216502,-206.97211,-389.02835,182.05624
4.863,127.0791095,-207.086,-388.88379,181.79779
4.864,127.0362171,-206.91553,-388.72354,181.80801
4.865,126.9929715,-207.08368,-389.18088,182.0972
4.866,126.9493712,-207.11124,-389.36856,182.25732
4.867,126.9054145,-207.18515,-389.41736,182.23221
4.868,126.8611001,-207.22623,-389.30508,182.07885
4.869,126.8164264,-207.30856,-389.55136,182.2428
4.87,126.7713919,-207.33841,-389.55188,182.21347
4.871,126.7259952,-207.31831,-389.45303,182.13472
4.872,126.6802348,-207.29002,-389.54001,182.24999
4.873,126.6341091,-207.63562,-389.72925,182.09363
4.874,126.5876169,-207.56845,-389.70349,182.13504
4.875,126.5407565,-207.51468,-389.83453,182.31985
4.876,126.4935266,-207.51302,-389.86972,182.3567
4.877,126.4459258,-207.72328,-390.14005,182.41677
4.878,126.3979526,-207.7253,-390.22635,182.50105
4.879,126.3496057,-207.81532,-390.27643,182.46111
4.88,126.3008837,-207.78989,-390.32755,182.53766
4.881,126.2517851,-207.80574,-390.46207,182.65633
4.882,126.2023087,-207.85542,-390.47995,182.62453
4.883,126.1524531,-207.88216,-390.55496,182.6728
4.884,126.102217,-208.00392,-390.75095,182.74703
4.885,126.0515991,-208.03175,-390.63431,182.60256
4.886,126.000598,-208.15706,-390.74915,182.59209
4.887,125.9492125,-208.18875,-390.836,182.64725
4.888,125.8974412,-208.35422,-391.09561,182.74139
4.889,125.8452831,-208.24622,-391.14795,182.90173
4.89,125.7927368,-208.24973,-391.19092,182.94119
4.891,125.739801,-208.31146,-391.1402,182.82874
4.892,125.6864747,-208.23575,-391.28668,183.05093
4.893,125.6327566,-208.50418,-391.41293,182.90875
4.894,125.5786456,-208.48323,-391.42465,182.94142
4.895,125.5241404,-208.51892,-391.52966,183.01074
4.896,125.4692401,-208.61728,-391.76813,183.15085
4.897,125.4139434,-208.73515,-391.64417,182.90902
4.898,125.3582494,-208.60487,-391.61389,183.00902
4.899,125.3021569,-208.61055,-391.62659,183.01604
4.9,125.2456648,-208.72459,-391.97342,183.24883
4.901,125.1887723,-208.92876,-392.11398,183.18522
4.902,125.1314782,-208.87083,-392.14642,183.27559
4.903,125.0737816,-208.79808,-392.17645,183.37837
4.904,125.0156815,-208.80826,-392.04166,183.2334
4.905,124.957177,-209.01071,-392.30081,183.2901
4.906,124.8982673,-209.03908,-392.44635,183.40727
4.907,124.8389513,-209.09753,-392.43771,183.34018
4.908,124.7792283,-209.00426,-392.51004,183.50578
4.909,124.7190974,-209.25432,-392.72287,183.46855
4.91,124.6585578,-209.33202,-392.88858,183.55656
4.911,124.5976087,-209.30925,-392.8927,183.58345
4.912,124.5362494,-209.36769,-392.92838,183.56069
4.913,124.4744791,-209.35873,-393.0191,183.66037
4.914,124.4122971,-209.58604,-393.22644,183.6404
4.915,124.3497027,-209.50604,-393.27859,183.77255
4.916,124.2866954,-209.65582,-393.38889,183.73307
4.917,124.2232744,-209.62881,-393.388,183.75919
4.918,124.1594391,-209.73294,-393.44968,183.71674
4.919,124.0951891,-209.62015,-393.53876,183.91861
4.92,124.0305237,-209.83636,-393.77365,183.93729
4.921,123.9654424,-209.76418,-393.77048,184.0063
4.922,123.8999448,-209.78685,-393.77707,183.99022
4.923,123.8340304,-209.9288,-394.02841,184.09961
4.924,123.7676987,-209.95825,-394.10983,184.15158
4.925,123.7009495,-210.05226,-394.02463,183.97237
4.926,123.6337822,-210.03749,-394.23834,184.20085
4.927,123.5661967,-210.09134,-394.25665,184.16531
4.928,123.4981925,-210.02541,-394.29269,184.26728
4.929,123.4297694,-210.00232,-394.46274,184.46042
4.93,123.3609272,-210.21318,-394.5997,184.38652
4.931,123.2916656,-210.22455,-394.71539,184.49084
4.932,123.2219844,-210.24622,-394.74091,184.49469
4.933,123.1518836,-210.21716,-394.8049,184.58774
4.934,123.0813629,-210.24081,-394.81882,184.57801
4.935,123.0104223,-210.3026,-394.98215,184.67955
4.936,122.9390618,-210.50993,-395.09601,184.58608
4.937,122.8672812,-210.32678,-395.09164,184.76486
4.938,122.7950806,-210.49928,-395.37289,184.87361
4.939,122.72246,-210.47415,-395.2363,184.76215
4.94,122.6494195,-210.77443,-395.52371,184.74928
4.941,122.5759592,-210.51974,-395.50333,184.98359
4.942,122.5020791,-210.78334,-395.86618,185.08284
4.943,122.4277795,-210.76253,-395.60135,184.83882
4.944,122.3530605,-210.51717,-395.53122,185.01405
4.945,122.2779222,-210.91707,-396.07327,185.1562
4.946,122.202365,-210.79163,-396.00345,185.21182
4.947,122.1263891,-210.98038,-396.22388,185.2435
4.948,122.0499947,-211.0085,-396.30029,185.29179
4.949,121.9731823,-211.03558,-396.34781,185.31223
4.95,121.895952,-210.90952,-396.52359,185.61407
4.951,121.8183043,-210.95627,-396.4201,185.46383
4.952,121.7402396,-211.11716,-396.48785,185.37069
4.953,121.6617583,-211.24553,-396.64587,185.40034
4.954,121.5828608,-211.08365,-396.59329,185.50964
4.955,121.5035475,-211.1188,-396.716,185.5972
4.956,121.4238189,-211.21912,-396.74692,185.5278
4.957,121.3436756,-211.32066,-397.022,185.70134
4.958,121.263118,-211.38361,-397.05865,185.67504
4.959,121.1821467,-211.41295,-397.21402,185.80107
4.96,121.1007622,-211.50191,-397.32104,185.81913
4.961,121.018965,-211.49992,-397.4917,185.99178
4.962,120.9367558,-211.59355,-397.42371,185.83016
4.963,120.854135,-211.48752,-397.43304,185.94552
4.964,120.7711034,-211.64484,-397.62875,185.98391
4.965,120.6876615,-211.68114,-397.77289,186.09175
4.966,120.60381,-211.7067,-397.93988,186.23318
4.967,120.5195493,-211.61482,-397.75513,186.14031
4.968,120.4348802,-211.7339,-398.0072,186.2733
4.969,120.3498032,-211.82477,-398.01389,186.18912
4.97,120.264319,-211.87804,-398.12744,186.2494
4.971,120.1784282,-211.89224,-398.14346,186.25122
4.972,120.0921313,-211.91959,-398.37698,186.45739
4.973,120.005429,-211.98204,-398.43472,186.45268
