"Freq [GHz]","ang_deg(S(4,2)) [deg]","ang_deg(S(3,2)) [deg]","ang_deg(S(4,3)) [deg]"
4.588,62.9283695781739,-120.133757070797,-167.223673818448
4.589,62.7960891895912,-120.275064066415,-167.348774098599
4.59,62.6638307952919,-120.416413398712,-167.473927887895
4.591,62.531594442414,-120.557805385586,-167.599135464891
4.592,62.3993801779735,-120.699240347842,-167.724397111
4.593,62.2671880488639,-120.840718609207,-167.849713110519
4.594,62.1350181018537,-120.982240496359,-167.975083750653
4.595,62.0028703835875,-121.123806338951,-168.100509321536
4.596,61.8707449405852,-121.265416469633,-168.225990116258
4.597,61.7386418192397,-121.407071224078,-168.351526430893
4.598,61.6065610658176,-121.548770941004,-168.477118564516
4.599,61.4745027264579,-121.690515962205,-168.602766819231
4.6,61.3424668471716,-121.832306632567,-168.7284715002
4.601,61.2104534738407,-121.974143300101,-168.854232915661
4.602,61.0784626522177,-122.116026315964,-168.980051376959
4.603,60.9464944279249,-122.257956034485,-169.105927198566
4.604,60.8145488464535,-122.39993281319,-169.231860698112
4.605,60.6826259531634,-122.54195701283,-169.357852196407
4.606,60.5507257932822,-122.684028997404,-169.483902017466
4.607,60.4188484119048,-122.826149134188,-169.610010488539
4.608,60.2869938539925,-122.968317793756,-169.736177940131
4.609,60.1551621643728,-123.110535350013,-169.862404706034
4.61,60.0233533877385,-123.252802180216,-169.98869112335
4.611,59.8915675686467,-123.395118665004,-170.115037532518
4.612,59.7598047515199,-123.537485188422,-170.24144427734
4.613,59.6280649806431,-123.67990213795,-170.367911705008
4.614,59.4963483001652,-123.822369904529,-170.494440166133
4.615,59.3646547540972,-123.964888882589,-170.621030014768
4.616,59.2329843863128,-124.107459470075,-170.747681608437
4.617,59.1013372405467,-124.250082068477,-170.874395308163
4.618,58.9697133603952,-124.392757082855,-171.001171478494
4.619,58.8381127893152,-124.535484921867,-171.128010487531
4.62,58.7065355706238,-124.678265997799,-171.254912706956
4.621,58.5749817474978,-124.821100726591,-171.381878512058
4.622,58.4434513629733,-124.963989527867,-171.508908281764
4.623,58.3119444599458,-125.106932824963,-171.636002398662
4.624,58.1804610811687,-125.249931044953,-171.763161249036
4.625,58.0490012692547,-125.392984618681,-171.890385222887
4.626,57.9175650666734,-125.536093980789,-172.017674713968
4.627,57.7861525157519,-125.679259569745,-172.145030119805
4.628,57.6547636586755,-125.822481827873,-172.272451841734
4.629,57.5233985374854,-125.96576120138,-172.399940284924
4.63,57.3920571940802,-126.109098140391,-172.527495858406
4.631,57.2607396702144,-126.252493098971,-172.655118975105
4.632,57.1294460074991,-126.395946535161,-172.782810051869
4.633,56.998176247401,-126.539458911003,-172.910569509492
4.634,56.8669304312427,-126.683030692574,-173.038397772753
4.635,56.7357086002023,-126.826662350014,-173.166295270438
4.636,56.6045107953136,-126.970354357554,-173.294262435372
4.637,56.4733370574651,-127.114107193551,-173.42229970445
4.638,56.3421874274011,-127.257921340515,-173.550407518665
4.639,56.2110619457208,-127.401797285141,-173.678586323137
4.64,56.079960652878,-127.545735518338,-173.806836567147
4.641,55.9488835891825,-127.689736535261,-173.935158704163
4.642,55.8178307947978,-127.833800835343,-174.063553191871
4.643,55.6868023097429,-127.977928922324,-174.192020492209
4.644,55.5557981738925,-128.122121304281,-174.32056107139
4.645,55.4248184269753,-128.266378493664,-174.449175399943
4.646,55.2938631085756,-128.410701007321,-174.577863952731
4.647,55.1629322581329,-128.555089366535,-174.706627208994
4.648,55.0320259149422,-128.699544097051,-174.835465652371
4.649,54.9011441181538,-128.844065729109,-174.964379770936
4.65,54.7702869067739,-128.988654797479,-175.093370057225
4.651,54.6394543196649,-129.133311841487,-175.22243700827
4.652,54.5086463955446,-129.27803740505,-175.35158112563
4.653,54.3778631729883,-129.422832036708,-175.480802915421
4.654,54.2471046904273,-129.567696289654,-175.610102888347
4.655,54.1163709861503,-129.712630721767,-175.739481559734
4.656,53.9856620983036,-129.857635895647,-175.868939449559
4.657,53.8549780648913,-130.002712378639,-175.99847708248
4.658,53.7243189237758,-130.147860742875,-176.128094987872
4.659,53.593684712678,-130.293081565299,-176.257793699858
4.66,53.4630754691791,-130.438375427702,-176.387573757334
4.661,53.3324912307187,-130.583742916753,-176.517435704011
4.662,53.2019320345979,-130.729184624032,-176.647380088439
4.663,53.0713979179784,-130.874701146064,-176.777407464041
4.664,52.9408889178837,-131.020293084346,-176.907518389149
4.665,52.8104050711992,-131.165961045385,-177.037713427027
4.666,52.6799464146738,-131.311705640728,-177.167993145914
4.667,52.5495129849201,-131.457527486992,-177.298358119046
4.668,52.4191048184153,-131.603427205898,-177.428808924694
4.669,52.2887219515018,-131.749405424307,-177.559346146195
4.67,52.1583644203889,-131.895462774242,-177.689970371982
4.671,52.0280322611523,-132.041599892933,-177.82068219562
4.672,51.8977255097362,-132.187817422839,-177.951482215834
4.673,51.7674442019548,-132.334116011682,-178.082371036543
4.674,51.6371883734914,-132.480496312483,-178.213349266892
4.675,51.5069580599009,-132.62695898359,-178.344417521284
4.676,51.3767532966112,-132.773504688709,-178.475576419413
4.677,51.2465741189235,-132.920134096941,-178.606826586294
4.678,51.1164205620139,-133.066847882805,-178.738168652296
4.679,50.9862926609345,-133.213646726277,-178.869603253176
4.68,50.8561904506155,-133.360531312818,-179.001131030108
4.681,50.7261139658655,-133.507502333405,-179.132752629716
4.682,50.5960632413735,-133.65456048456,-179.264468704106
4.683,50.4660383117104,-133.801706468385,-179.396279910899
4.684,50.3360392113304,-133.948940992591,-179.528186913261
4.685,50.2060659745727,-134.096264770525,-179.660190379936
4.686,50.0761186356633,-134.243678521204,-179.792290985274
4.687,49.9461972287162,-134.391182969344,-179.92448940927
4.688,49.8163017877355,-134.53877884539,179.943213662411
4.689,49.6864323466178,-134.686466885542,179.810817538401
4.69,49.5565889391525,-134.834247831788,179.678321521596
4.691,49.4267715990251,-134.982122431933,179.545724909128
4.692,49.2969803598197,-135.130091439623,179.41302699233
4.693,49.1672152550192,-135.278155614378,179.280227056708
4.694,49.0374763180088,-135.426315721618,179.147324381911
4.695,48.9077635820778,-135.57457253269,179.014318241696
4.696,48.7780770804221,-135.722926824895,178.881207903902
4.697,48.6484168461461,-135.871379381517,178.747992630418
4.698,48.518782912266,-136.019930991846,178.614671677152
4.699,48.389175311711,-136.168582451204,178.481244294003
4.7,48.2595940773267,-136.317334560975,178.347709724828
4.701,48.1300392418777,-136.466188128626,178.214067207418
4.702,48.0005108380504,-136.615143967728,178.080315973463
4.703,47.8710088984549,-136.764202897989,177.946455248526
4.704,47.741533455629,-136.913365745271,177.812484252011
4.705,47.6120845420406,-137.062633341612,177.67840219714
4.706,47.4826621900908,-137.212006525251,177.544208290919
4.707,47.3532664321165,-137.36148614065,177.409901734113
4.708,47.2238973003952,-137.511073038513,177.275481721218
4.709,47.0945548271458,-137.660768075805,177.14094744043
4.71,46.9652390445344,-137.810572115777,177.006298073624
4.711,46.8359499846761,-137.960486027977,176.871532796322
4.712,46.7066876796395,-138.110510688276,176.736650777668
4.713,46.5774521614498,-138.260646978878,176.601651180402
4.714,46.4482434620928,-138.410895788341,176.466533160833
4.715,46.3190616135186,-138.561258011591,176.331295868817
4.716,46.1899066476458,-138.711734549939,176.195938447728
4.717,46.0607785963652,-138.86232631109,176.060460034433
4.718,45.9316774915444,-139.013034209159,175.924859759272
4.719,45.8026033650313,-139.163859164683,175.789136746031
4.72,45.6735562486589,-139.314802104631,175.653290111918
4.721,45.5445361742509,-139.465863962412,175.517318967543
4.722,45.4155431736236,-139.617045677887,175.381222416891
4.723,45.2865772785932,-139.768348197374,175.244999557307
4.724,45.1576385209794,-139.919772473654,175.108649479466
4.725,45.0287269326103,-140.071319465978,174.972171267359
4.726,44.8998425453277,-140.22299014007,174.835563998269
4.727,44.7709853909926,-140.374785468127,174.698826742755
4.728,44.6421555014899,-140.526706428824,174.561958564627
4.729,44.5133529087342,-140.678754007312,174.424958520933
4.73,44.384577644675,-140.830929195213,174.287825661936
4.731,44.255829741303,-140.983232990622,174.150559031101
4.732,44.1271092306557,-141.1356663981,174.013157665078
4.733,43.9984161448226,-141.288230428665,173.875620593683
4.734,43.8697505159529,-141.440926099788,173.737946839885
4.735,43.7411123762606,-141.593754435379,173.600135419791
4.736,43.6125017580302,-141.74671646578,173.462185342632
4.737,43.483918693626,-141.899813227747,173.324095610752
4.738,43.3553632154958,-142.053045764437,173.185865219592
4.739,43.2268353561793,-142.206415125391,173.047493157683
4.74,43.0983351483153,-142.359922366511,172.908978406631
4.741,42.9698626246481,-142.513568550045,172.770319941112
4.742,42.8414178180354,-142.667354744557,172.63151672886
4.743,42.7130007614557,-142.821282024905,172.492567730659
4.744,42.584611488016,-142.975351472211,172.35347190034
4.745,42.4562500309597,-143.129564173833,172.214228184771
4.746,42.3279164236749,-143.283921223327,172.074835523854
4.747,42.1996106997022,-143.438423720418,171.93529285052
4.748,42.0713328927436,-143.593072770957,171.795599090728
4.749,41.9430830366707,-143.747869486884,171.655753163462
4.75,41.8148611655345,-143.90281498618,171.515753980732
4.751,41.6866673135728,-144.057910392826,171.375600447571
4.752,41.5585015152206,-144.213156836751,171.23529146204
4.753,41.4303638051202,-144.368555453779,171.094825915232
4.754,41.3022542181291,-144.524107385575,170.954202691272
4.755,41.174172789331,-144.679813779587,170.813420667326
4.756,41.0461195540461,-144.835675788984,170.672478713606
4.757,40.9180945478406,-144.99169457259,170.53137569338
4.758,40.7900978065379,-145.147871294816,170.390110462978
4.759,40.6621293662296,-145.304207125587,170.248681871807
4.76,40.5341892632857,-145.460703240269,170.107088762361
4.761,40.4062775343667,-145.617360819586,169.965329970236
4.762,40.2783942164346,-145.774181049537,169.823404324143
4.763,40.1505393467653,-145.931165121311,169.681310645929
4.764,40.0227129629599,-146.088314231192,169.539047750591
4.765,39.894915102958,-146.245629580466,169.396614446299
4.766,39.7671458050495,-146.403112375319,169.254009534419
4.767,39.6394051078878,-146.560763826731,169.111231809533
4.768,39.5116930505026,-146.718585150371,168.968280059464
4.769,39.3840096723149,-146.876577566476,168.825153065308
4.77,39.2563550131482,-147.034742299742,168.68184960146
4.771,39.1287291132449,-147.193080579189,168.538368435643
4.772,39.0011320132794,-147.351593638038,168.394708328942
4.773,38.8735637543733,-147.510282713576,168.250868035842
4.774,38.7460243781103,-147.669149047017,168.106846304259
4.775,38.6185139265515,-147.828193883353,167.962641875583
4.776,38.4910324422513,-147.987418471204,167.818253484716
4.777,38.3635799682732,-148.146824062664,167.673679860118
4.778,38.2361565482064,-148.306411913134,167.528919723851
4.779,38.1087622261824,-148.466183281155,167.383971791623
4.78,37.9813970468921,-148.626139428231,167.238834772846
4.781,37.8540610556032,-148.786281618646,167.093507370677
4.782,37.7267542981793,-148.946611119277,166.947988282083
4.783,37.5994768210959,-149.107129199396,166.802276197892
4.784,37.4722286714606,-149.267837130469,166.656369802853
4.785,37.3450098970327,-149.428736185942,166.510267775702
4.786,37.2178205462412,-149.589827641027,166.36396878922
4.787,37.0906606682056,-149.751112772476,166.217471510306
4.788,36.9635303127561,-149.912592858345,166.070774600045
4.789,36.8364295304548,-150.074269177753,165.923876713781
4.79,36.7093583726163,-150.236143010636,165.776776501191
4.791,36.5823168913299,-150.398215637485,165.629472606368
4.792,36.4553051394817,-150.560488339079,165.481963667898
4.793,36.3283231707772,-150.722962396211,165.334248318947
4.794,36.2013710397647,-150.885639089403,165.186325187346
4.795,36.0744488018592,-151.048519698609,165.038192895688
4.796,35.9475565133658,-151.211605502913,164.889850061414
4.797,35.8206942315053,-151.374897780216,164.741295296916
4.798,35.6938620144397,-151.538397806908,164.592527209635
4.799,35.5670599212967,-151.702106857539,164.443544402166
4.8,35.4402880121972,-151.866026204468,164.294345472367
4.801,35.3135463482832,-152.030157117511,164.144929013465
4.802,35.186834991743,-152.194500863574,163.995293614177
4.803,35.0601540058416,-152.359058706272,163.845437858824
4.804,34.9335034549483,-152.52383190554,163.695360327455
4.805,34.8068834045667,-152.688821717231,163.545059595972
4.806,34.6802939213645,-152.8540293927,163.394534236258
4.807,34.5537350732048,-153.019456178381,163.243782816318
4.808,34.427206929177,-153.18510331534,163.092803900405
4.809,34.3007095596291,-153.350972038829,162.941596049174
4.81,34.1742430362005,-153.517063577814,162.790157819819
4.811,34.0478074318563,-153.683379154497,162.638487766228
4.812,33.9214028209202,-153.849919983823,162.486584439135
4.813,33.795029279111,-154.016687272966,162.334446386282
4.814,33.6686868835777,-154.183682220809,162.182072152581
4.815,33.5423757129363,-154.350906017405,162.029460280278
4.816,33.4160958473068,-154.518359843421,161.876609309135
4.817,33.2898473683531,-154.686044869569,161.723517776599
4.818,33.1636303593199,-154.853962256016,161.570184217986
4.819,33.0374449050744,-155.022113151788,161.416607166673
4.82,32.9112910921466,-155.190498694142,161.262785154283
4.821,32.7851690087709,-155.359120007934,161.108716710886
4.822,32.6590787449292,-155.527978204963,160.954400365203
4.823,32.5330203923946,-155.697074383297,160.799834644808
4.824,32.4069940447756,-155.866409626582,160.645018076347
4.825,32.2809997975626,-156.035985003332,160.489949185749
4.826,32.1550377481733,-156.2058015662,160.334626498457
4.827,32.0291079960024,-156.375860351227,160.179048539652
4.828,31.9032106424678,-156.546162377075,160.02321383449
4.829,31.7773457910628,-156.716708644234,159.867120908342
4.83,31.6515135474062,-156.887500134216,159.710768287038
4.831,31.5257140192942,-157.058537808718,159.554154497125
4.832,31.3999473167534,-157.229822608773,159.397278066117
4.833,31.2742135520973,-157.401355453868,159.240137522767
4.834,31.1485128399793,-157.573137241053,159.082731397333
4.835,31.0228452974519,-157.745168844011,158.925058221854
4.836,30.8972110440236,-157.917451112118,158.767116530436
4.837,30.7716102017197,-158.089984869473,158.60890485954
4.838,30.6460428951423,-158.2627709139,158.450421748277
4.839,30.5205092515329,-158.435810015936,158.29166573871
4.84,30.3950094008366,-158.609102917779,158.132635376164
4.841,30.2695434757667,-158.782650332225,157.973329209545
4.842,30.1441116118717,-158.956452941564,157.813745791655
4.843,30.0187139476042,-159.130511396462,157.653883679531
4.844,29.8933506243891,-159.304826314809,157.493741434772
4.845,29.768021786696,-159.479398280539,157.33331762389
4.846,29.642727582113,-159.654227842422,157.172610818661
4.847,29.5174681614194,-159.829315512831,157.011619596475
4.848,29.3922436786637,-160.004661766476,156.850342540713
4.849,29.2670542912414,-160.180267039106,156.688778241111
4.85,29.1419001599745,-160.356131726188,156.526925294146
4.851,29.0167814491937,-160.532256181548,156.36478230342
